"dateTime","WaterTemp_C","Discharge_m3s","DO_mgL","DOsat_pct","Light_PAR"
2017-01-02 13:00:00,2.8,154.043392,13.4,99,0.33
2017-01-02 13:30:00,2.8,154.892896,13.3,99,1.62
2017-01-02 14:00:00,2.9,155.459232,13.3,99,9.29
2017-01-02 14:30:00,2.9,156.308736,13.3,99,23.49
2017-01-02 15:00:00,3,156.875072,13.3,99,32.94
2017-01-02 15:30:00,3,156.875072,13.3,99,37.6
2017-01-02 16:00:00,3.1,156.875072,13.3,99,40.42
2017-01-02 16:30:00,3.2,157.724576,13.3,99,40.36
2017-01-02 17:00:00,3.2,157.724576,13.3,99,48.18
2017-01-02 17:30:00,3.3,158.857248,13.2,99,40.98
2017-01-02 18:00:00,3.3,158.857248,13.2,100,58.94
2017-01-02 18:30:00,3.4,158.857248,13.2,100,111.18
2017-01-02 19:00:00,3.5,159.706752,13.2,100,72.91
2017-01-02 19:30:00,3.5,159.706752,13.2,100,83.83
2017-01-02 20:00:00,3.6,158.857248,13.2,100,86.51
2017-01-02 20:30:00,3.6,159.706752,13.2,100,115.74
2017-01-02 21:00:00,3.7,159.706752,13.2,100,53.53
2017-01-02 21:30:00,3.7,159.706752,13.2,100,37.39
2017-01-02 22:00:00,3.8,159.706752,13.2,100,13.88
2017-01-02 22:30:00,3.8,160.273088,13.2,100,8.73
2017-01-02 23:00:00,3.7,160.273088,13.2,100,1.42
2017-01-02 23:30:00,3.7,160.273088,13.2,100,0.28
2017-01-03 00:00:00,3.7,160.273088,13.2,100,0.27
2017-01-03 00:30:00,3.7,161.122592,13.2,100,0.28
2017-01-03 01:00:00,3.7,161.122592,13.2,100,0.27
2017-01-03 01:30:00,3.7,161.688928,13.2,100,0.27
2017-01-03 02:00:00,3.6,161.122592,13.2,100,0.29
2017-01-03 02:30:00,3.6,161.122592,13.2,100,0.28
2017-01-03 03:00:00,3.6,161.122592,13.2,100,0.28
2017-01-03 03:30:00,3.6,160.273088,13.2,100,0.28
2017-01-03 04:00:00,3.6,159.706752,13.2,100,0.28
2017-01-03 04:30:00,3.6,158.857248,13.2,100,0.28
2017-01-03 05:00:00,3.6,158.290912,13.2,100,0.29
2017-01-03 05:30:00,3.6,157.724576,13.2,100,0.28
2017-01-03 06:00:00,3.6,156.308736,13.2,100,0.28
2017-01-03 06:30:00,3.6,155.459232,13.2,100,0.29
2017-01-03 07:00:00,3.6,154.892896,13.2,100,0.28
2017-01-03 07:30:00,3.6,154.043392,13.2,100,0.28
2017-01-03 08:00:00,3.6,152.627552,13.2,100,0.28
2017-01-03 08:30:00,3.6,152.627552,13.2,100,0.27
2017-01-03 09:00:00,3.6,152.627552,13.2,100,0.27
2017-01-03 09:30:00,3.6,153.477056,13.1,100,0.27
2017-01-03 10:00:00,3.5,152.061216,13.1,99,0.27
2017-01-03 10:30:00,3.5,152.061216,13.1,99,0.26
2017-01-03 11:00:00,3.5,151.49488,13.1,99,0.26
2017-01-03 11:30:00,3.5,152.061216,13.1,99,0.28
2017-01-03 12:00:00,3.5,152.061216,13.1,99,0.27
2017-01-03 12:30:00,3.4,152.061216,13.1,99,0.27
2017-01-03 13:00:00,3.4,153.477056,13.1,98,0.32
2017-01-03 13:30:00,3.4,153.477056,13.1,98,2.94
2017-01-03 14:00:00,3.4,154.892896,13.1,98,14.08
2017-01-03 14:30:00,3.3,154.892896,13.1,98,26.49
2017-01-03 15:00:00,3.3,155.459232,13.1,98,52.43
2017-01-03 15:30:00,3.2,156.875072,13.1,98,60.45
2017-01-03 16:00:00,3.2,156.875072,13.1,98,62.76
2017-01-03 16:30:00,3.1,158.290912,13.1,98,91.75
2017-01-03 17:00:00,3.1,158.290912,13.1,98,107.9
2017-01-03 17:30:00,3.1,159.706752,13.1,98,184.59
2017-01-03 18:00:00,3.1,158.857248,13.2,98,358.57
2017-01-03 18:30:00,3.1,158.857248,13.2,98,814.38
2017-01-03 19:00:00,3.1,158.290912,13.2,98,773.08
2017-01-03 19:30:00,3.2,158.290912,13.2,98,357.64
2017-01-03 20:00:00,3.2,157.724576,13.2,99,388.66
2017-01-03 20:30:00,3.2,156.875072,13.2,99,388.22
2017-01-03 21:00:00,3.2,156.308736,13.2,99,239.21
2017-01-03 21:30:00,3.2,154.892896,13.2,99,86
2017-01-03 22:00:00,3.2,153.477056,13.2,99,86.81
2017-01-03 22:30:00,3.1,152.627552,13.2,99,30.37
2017-01-03 23:00:00,3.1,152.627552,13.2,98,4.98
2017-01-03 23:30:00,3,153.477056,13.2,98,0.33
2017-01-04 00:00:00,2.9,154.043392,13.2,98,0.27
2017-01-04 00:30:00,2.8,154.043392,13.2,98,0.26
2017-01-04 01:00:00,2.7,154.892896,13.2,98,0.26
2017-01-04 01:30:00,2.6,156.308736,13.3,98,0.27
2017-01-04 02:00:00,2.5,156.875072,13.3,98,0.28
2017-01-04 02:30:00,2.4,158.290912,13.3,97,0.27
2017-01-04 03:00:00,2.3,158.290912,13.3,97,0.26
2017-01-04 03:30:00,2.3,158.290912,13.3,97,0.26
2017-01-04 04:00:00,2.2,157.724576,13.3,97,0.27
2017-01-04 04:30:00,2.1,158.290912,13.3,97,0.28
2017-01-04 05:00:00,2.1,156.308736,13.3,97,0.27
2017-01-04 05:30:00,2,155.459232,13.3,96,0.27
2017-01-04 06:00:00,1.9,154.043392,13.3,96,0.27
2017-01-04 06:30:00,1.9,153.477056,13.3,96,0.28
2017-01-04 07:00:00,1.8,152.061216,13.4,96,0.25
2017-01-04 07:30:00,1.7,150.645376,13.4,96,0.26
2017-01-04 08:00:00,1.6,149.229536,13.4,96,0.27
2017-01-04 08:30:00,1.6,149.229536,13.4,96,0.27
2017-01-04 09:00:00,1.5,149.229536,13.4,96,0.27
2017-01-04 09:30:00,1.4,149.229536,13.5,96,0.28
2017-01-04 10:00:00,1.4,150.07904,13.5,96,0.26
2017-01-04 10:30:00,1.3,150.645376,13.5,96,0.27
2017-01-04 11:00:00,1.2,150.645376,13.5,96,0.28
2017-01-04 11:30:00,1.1,151.49488,13.5,96,0.28
2017-01-04 12:00:00,1.1,151.49488,13.6,96,0.27
2017-01-04 12:30:00,1,152.061216,13.6,95,0.27
2017-01-04 13:00:00,0.9,153.477056,13.6,96,0.61
2017-01-04 13:30:00,0.9,153.477056,13.5,95,11.19
2017-01-04 14:00:00,0.8,154.892896,13.6,95,40.07
2017-01-04 14:30:00,0.8,154.043392,13.5,95,89.14
2017-01-04 15:00:00,0.8,155.459232,13.6,95,118.99
2017-01-04 15:30:00,0.8,155.459232,13.6,95,253.08
2017-01-04 16:00:00,0.9,156.875072,13.6,96,232.65
2017-01-04 16:30:00,1.1,157.724576,13.6,96,426.52
2017-01-04 17:00:00,1.2,157.724576,13.6,96,828.59
2017-01-04 17:30:00,1.3,158.290912,13.6,96,516.51
2017-01-04 18:00:00,1.4,158.290912,13.6,97,539.59
2017-01-04 18:30:00,1.6,157.724576,13.6,98,665.64
2017-01-04 19:00:00,1.7,158.290912,13.6,98,351.99
2017-01-04 19:30:00,1.8,158.290912,13.6,98,276.46
2017-01-04 20:00:00,1.9,156.875072,13.6,98,203.71
2017-01-04 20:30:00,2,156.875072,13.6,99,174.3
2017-01-04 21:00:00,2,155.459232,13.6,99,147.43
2017-01-04 21:30:00,2,154.043392,13.7,99,103.25
2017-01-04 22:00:00,2,153.477056,13.7,99,60.05
2017-01-04 22:30:00,1.9,153.477056,13.7,99,27.61
2017-01-04 23:00:00,1.8,152.061216,13.7,99,3.65
2017-01-04 23:30:00,1.8,152.627552,13.7,99,0.31
2017-01-05 00:00:00,1.7,152.627552,13.7,99,0.28
2017-01-05 00:30:00,1.6,152.061216,13.8,99,0.27
2017-01-05 01:00:00,1.5,152.061216,13.8,98,0.27
2017-01-05 01:30:00,1.4,152.061216,13.8,98,0.28
2017-01-05 02:00:00,1.3,151.49488,13.8,98,0.27
2017-01-05 02:30:00,1.3,150.645376,13.8,98,0.28
2017-01-05 03:00:00,1.2,150.07904,13.8,98,0.28
2017-01-05 03:30:00,1.1,149.229536,13.9,98,0.27
2017-01-05 04:00:00,1,149.229536,13.9,98,0.22
2017-01-05 04:30:00,0.9,149.229536,13.9,98,0.28
2017-01-05 05:00:00,0.8,150.645376,13.9,97,0.27
2017-01-05 05:30:00,0.6,150.645376,13.9,97,0.28
2017-01-05 06:00:00,0.5,152.061216,13.9,97,0.27
2017-01-05 06:30:00,0.4,152.627552,14,97,0.27
2017-01-05 07:00:00,0.3,154.043392,14,97,0.28
2017-01-05 07:30:00,0.2,155.459232,14,96,0.28
2017-01-05 08:00:00,0.2,156.308736,14,96,0.28
2017-01-05 08:30:00,0.1,157.724576,14,96,0.28
2017-01-05 09:00:00,0,157.724576,14,96,0.28
2017-01-05 09:30:00,0,157.724576,14,96,0.27
2017-01-05 10:00:00,0,158.290912,14,96,0.27
2017-01-05 10:30:00,0,158.290912,14,96,0.27
2017-01-05 11:00:00,0,157.724576,14,96,0.28
2017-01-05 11:30:00,0,157.724576,14,96,0.28
2017-01-05 12:00:00,0,157.724576,14,96,0.28
2017-01-05 12:30:00,0,156.875072,14,96,0.27
2017-01-05 13:00:00,0,156.308736,14,96,0.34
2017-01-05 13:30:00,0,156.875072,14,96,1.19
2017-01-05 14:00:00,0,155.459232,14.1,96,8.08
2017-01-05 14:30:00,0,156.308736,14,96,30.85
2017-01-05 15:00:00,0,154.892896,14,96,47.58
2017-01-05 15:30:00,0,155.459232,14.1,96,56.16
2017-01-05 16:00:00,0,154.892896,14.1,96,85.72
2017-01-05 16:30:00,0,154.892896,14,96,114
2017-01-05 17:00:00,0,154.043392,14,96,111.53
2017-01-05 17:30:00,0,154.043392,14,96,158.04
2017-01-05 18:00:00,0,153.477056,14,96,194.58
2017-01-05 18:30:00,0,153.477056,14,96,242.19
2017-01-05 19:00:00,0.2,153.477056,14,97,179.84
2017-01-05 19:30:00,0.2,152.627552,14.1,97,260.18
2017-01-05 20:00:00,0.3,154.043392,14.1,97,279.13
2017-01-05 20:30:00,0.3,154.043392,14.1,97,312.39
2017-01-05 21:00:00,0.3,154.043392,14.1,98,162.3
2017-01-05 21:30:00,0.3,154.043392,14.1,98,50.01
2017-01-05 22:00:00,0.2,152.627552,14.1,97,34.88
2017-01-05 22:30:00,0.2,152.061216,14.1,97,12.66
2017-01-05 23:00:00,0.1,152.061216,14.2,97,2.77
2017-01-05 23:30:00,0,152.061216,14.2,97,0.32
2017-01-06 00:00:00,-0.1,150.645376,14.3,98,0.27
2017-01-06 00:30:00,0,150.07904,14.2,97,0.27
2017-01-06 01:00:00,0,150.07904,14.2,97,0.28
2017-01-06 01:30:00,0,150.07904,14.2,98,0.29
2017-01-06 02:00:00,0,150.645376,14.2,98,0.28
2017-01-06 02:30:00,0,151.49488,14.2,98,0.28
2017-01-06 03:00:00,0,152.061216,14.2,98,0.27
2017-01-06 03:30:00,0,153.477056,14.2,98,0.28
2017-01-06 04:00:00,0,154.892896,14.2,98,0.26
2017-01-06 04:30:00,0,156.308736,14.3,98,0.27
2017-01-06 05:00:00,0,157.724576,14.3,98,0.28
2017-01-06 05:30:00,0,158.290912,14.3,98,0.28
2017-01-06 06:00:00,0,158.290912,14.4,98,0.27
2017-01-06 06:30:00,0,158.857248,14.3,98,0.28
2017-01-06 07:00:00,0,158.290912,14.4,99,0.28
2017-01-06 07:30:00,0,158.290912,14.4,99,0.28
2017-01-06 08:00:00,0,158.290912,14.4,99,0.27
2017-01-06 08:30:00,0,158.290912,14.4,99,0.28
2017-01-06 09:00:00,0,158.290912,14.4,99,0.28
2017-01-06 09:30:00,0,158.290912,14.4,99,0.28
2017-01-06 10:00:00,0,159.706752,14.5,99,0.28
2017-01-06 10:30:00,0,160.273088,14.5,100,0.27
2017-01-06 11:00:00,0,161.688928,14.5,100,0.27
2017-01-06 11:30:00,0,161.122592,14.5,100,0.26
2017-01-06 12:00:00,0,163.104768,14.5,100,0.27
2017-01-06 12:30:00,0,163.954272,14.6,100,0.28
2017-01-06 13:00:00,0,163.954272,14.6,100,0.41
2017-01-06 13:30:00,0,165.370112,14.6,100,5.03
2017-01-06 14:00:00,0,165.936448,14.6,100,18.48
2017-01-06 14:30:00,0,166.785952,14.6,100,38.53
2017-01-06 15:00:00,0,167.635456,14.6,100,51.46
2017-01-06 15:30:00,0,167.635456,14.6,100,116.96
2017-01-06 16:00:00,0,166.785952,14.6,100,98.1
2017-01-06 16:30:00,0,165.936448,14.6,100,202.95
2017-01-06 17:00:00,0,163.954272,14.6,100,343.55
2017-01-06 17:30:00,0,163.104768,14.6,100,272.62
2017-01-06 18:00:00,0,161.122592,14.6,100,282.38
2017-01-06 18:30:00,0,159.706752,14.6,100,471.55
2017-01-06 19:00:00,0,158.290912,14.6,100,403.46
2017-01-06 19:30:00,0.1,157.724576,14.6,100,286.67
2017-01-06 20:00:00,0.1,156.875072,14.6,100,334.15
2017-01-06 20:30:00,0.1,156.875072,14.6,100,383.28
2017-01-06 21:00:00,0.1,157.724576,14.6,100,243.35
2017-01-06 21:30:00,0,157.724576,14.6,100,73.55
2017-01-06 22:00:00,0,158.290912,14.6,100,101
2017-01-06 22:30:00,0,159.706752,14.6,100,25.79
2017-01-06 23:00:00,-0.1,160.273088,14.6,100,5.24
2017-01-06 23:30:00,0,161.122592,14.6,100,0.35
2017-01-07 00:00:00,0,161.688928,14.6,100,0.3
2017-01-07 00:30:00,0,162.538432,14.6,100,0.27
2017-01-07 01:00:00,0,161.688928,14.5,100,0.29
2017-01-07 01:30:00,0,162.538432,14.5,100,0.28
2017-01-07 02:00:00,0,161.688928,14.5,100,0.28
2017-01-07 02:30:00,0,161.688928,14.5,99,0.28
2017-01-07 03:00:00,0,162.538432,14.5,99,0.28
2017-01-07 03:30:00,0,162.538432,14.5,100,0.28
2017-01-07 04:00:00,0,163.104768,14.5,99,0.27
2017-01-07 04:30:00,0,163.954272,14.5,100,0.27
2017-01-07 05:00:00,0,164.520608,14.6,100,0.27
2017-01-07 05:30:00,0,164.520608,14.6,100,0.27
2017-01-07 06:00:00,0,164.520608,14.6,100,0.26
2017-01-07 06:30:00,0,165.370112,14.6,100,0.26
2017-01-07 07:00:00,0,165.936448,14.6,100,0.26
2017-01-07 07:30:00,0,166.785952,14.6,100,0.26
2017-01-07 08:00:00,0,168.201792,14.6,100,0.26
2017-01-07 08:30:00,0,168.201792,14.6,100,0.26
2017-01-07 09:00:00,0,168.201792,14.6,100,0.26
2017-01-07 09:30:00,0,167.635456,14.6,100,0.26
2017-01-07 10:00:00,0,167.635456,14.6,100,0.27
2017-01-07 10:30:00,0,166.785952,14.6,100,0.25
2017-01-07 11:00:00,0,165.370112,14.6,100,0.26
2017-01-07 11:30:00,0,164.520608,14.6,100,0.25
2017-01-07 12:00:00,0,164.520608,14.7,101,0.24
2017-01-07 12:30:00,0,163.104768,14.7,101,0.26
2017-01-07 13:00:00,0,163.104768,14.7,101,0.47
2017-01-07 13:30:00,0,162.538432,14.7,101,7.04
2017-01-07 14:00:00,0,162.538432,14.8,101,23.54
2017-01-07 14:30:00,0,161.688928,14.7,101,44.92
2017-01-07 15:00:00,0,161.688928,14.8,101,61.96
2017-01-07 15:30:00,0,161.122592,14.8,101,122.68
2017-01-07 16:00:00,0,161.122592,14.8,101,109.56
2017-01-07 16:30:00,0,160.273088,14.8,101,225.56
2017-01-07 17:00:00,0,160.273088,14.8,101,485.24
2017-01-07 17:30:00,0,160.273088,14.7,101,325.48
2017-01-07 18:00:00,0,159.706752,14.7,101,328.78
2017-01-07 18:30:00,0,158.857248,14.7,101,632.05
2017-01-07 19:00:00,0.1,157.724576,14.7,101,636.77
2017-01-07 19:30:00,0.1,156.875072,14.7,101,335.27
2017-01-07 20:00:00,0.1,155.459232,14.7,101,360.26
2017-01-07 20:30:00,0.1,154.892896,14.6,101,370.68
2017-01-07 21:00:00,0.2,152.627552,14.6,101,234.18
2017-01-07 21:30:00,0.1,152.627552,14.6,101,102.57
2017-01-07 22:00:00,0.1,153.477056,14.6,100,96.02
2017-01-07 22:30:00,0.1,154.892896,14.6,100,39.41
2017-01-07 23:00:00,0,154.892896,14.6,100,8.12
2017-01-07 23:30:00,0,156.308736,14.6,100,0.4
2017-01-08 00:00:00,0,156.875072,14.6,100,0.28
2017-01-08 00:30:00,-0.1,157.724576,14.6,100,0.28
2017-01-08 01:00:00,0,158.290912,14.6,100,0.29
2017-01-08 01:30:00,0,157.724576,14.6,100,0.24
2017-01-08 02:00:00,0,158.290912,14.6,100,0.25
2017-01-08 02:30:00,0,157.724576,14.6,100,0.28
2017-01-08 03:00:00,0,156.875072,14.6,100,0.28
2017-01-08 03:30:00,0,156.308736,14.6,100,0.29
2017-01-08 04:00:00,0,155.459232,14.6,100,0.27
2017-01-08 04:30:00,0,154.892896,14.6,100,0.27
2017-01-08 05:00:00,0,154.043392,14.6,100,0.27
2017-01-08 05:30:00,0,154.043392,14.6,100,0.28
2017-01-08 06:00:00,0,152.627552,14.5,100,0.28
2017-01-08 06:30:00,0,150.645376,14.5,100,0.29
2017-01-08 07:00:00,0,149.229536,14.6,100,0.27
2017-01-08 07:30:00,0,147.24736,14.6,100,0.28
2017-01-08 08:00:00,0,145.265184,14.6,100,0.26
2017-01-08 08:30:00,0,144.698848,14.6,100,0.26
2017-01-08 09:00:00,0,144.132512,14.6,100,0.27
2017-01-08 09:30:00,0,144.132512,14.6,100,0.26
2017-01-08 10:00:00,0,145.265184,14.6,100,0.25
2017-01-08 10:30:00,0,146.681024,14.6,100,0.25
2017-01-08 11:00:00,0,148.6632,14.6,100,0.26
2017-01-08 11:30:00,0,149.229536,14.6,100,0.26
2017-01-08 12:00:00,0,150.07904,14.7,100,0.26
2017-01-08 12:30:00,0,151.49488,14.7,101,0.26
2017-01-08 13:00:00,0,153.477056,14.7,101,0.45
2017-01-08 13:30:00,0,154.892896,14.7,101,7.76
2017-01-08 14:00:00,0,155.459232,14.7,101,33.95
2017-01-08 14:30:00,0,156.308736,14.7,101,74.63
2017-01-08 15:00:00,0,157.724576,14.7,101,151.75
2017-01-08 15:30:00,0,157.724576,14.7,100,175.97
2017-01-08 16:00:00,0,157.724576,14.7,100,172.64
2017-01-08 16:30:00,0,157.724576,14.7,100,243.86
2017-01-08 17:00:00,0,157.724576,14.7,101,283.7
2017-01-08 17:30:00,0,156.875072,14.6,100,328.39
2017-01-08 18:00:00,0,156.308736,14.7,100,486.71
2017-01-08 18:30:00,0,155.459232,14.7,101,651.45
2017-01-08 19:00:00,0.1,154.043392,14.7,101,811.93
2017-01-08 19:30:00,0.2,152.627552,14.6,101,408.94
2017-01-08 20:00:00,0.2,151.49488,14.7,101,400.25
2017-01-08 20:30:00,0.3,150.07904,14.6,101,400.38
2017-01-08 21:00:00,0.3,147.24736,14.6,101,241.46
2017-01-08 21:30:00,0.4,145.265184,14.6,101,107.32
2017-01-08 22:00:00,0.4,143.283008,14.6,101,96.93
2017-01-08 22:30:00,0.4,142.716672,14.6,101,37.77
2017-01-08 23:00:00,0.3,142.716672,14.6,101,7.73
2017-01-08 23:30:00,0.3,142.716672,14.6,101,0.41
2017-01-09 00:00:00,0.3,144.132512,14.6,101,0.26
2017-01-09 00:30:00,0.2,145.265184,14.6,101,0.26
2017-01-09 01:00:00,0.1,146.114688,14.6,101,0.27
2017-01-09 01:30:00,0.1,146.681024,14.6,100,0.26
2017-01-09 02:00:00,0,147.24736,14.6,100,0.26
2017-01-09 02:30:00,0,147.24736,14.6,100,0.26
2017-01-09 03:00:00,0,146.114688,14.6,100,0.26
2017-01-09 03:30:00,-0.1,144.698848,14.6,100,0.27
2017-01-09 04:00:00,0,142.716672,14.6,100,0.26
2017-01-09 04:30:00,0,140.734496,14.6,100,0.26
2017-01-09 05:00:00,0,138.75232,14.6,100,0.26
2017-01-09 05:30:00,0,136.203808,14.6,100,0.27
2017-01-09 06:00:00,0,134.221632,14.6,100,0.27
2017-01-09 06:30:00,0,132.239456,14.6,100,0.27
2017-01-09 07:00:00,0,132.239456,14.6,100,0.27
2017-01-09 07:30:00,0,131.106784,14.6,100,0.27
2017-01-09 08:00:00,0,130.540448,14.6,100,0.26
2017-01-09 08:30:00,0,129.974112,14.5,100,0.27
2017-01-09 09:00:00,0,129.124608,14.6,100,0.26
2017-01-09 09:30:00,0,127.991936,14.6,100,0.27
2017-01-09 10:00:00,0,127.4256,14.6,100,0.27
2017-01-09 10:30:00,0,126.00976,14.6,100,0.27
2017-01-09 11:00:00,0,125.443424,14.5,100,0.27
2017-01-09 11:30:00,0,124.877088,14.5,100,0.26
2017-01-09 12:00:00,0,123.17808,14.6,100,0.29
2017-01-09 12:30:00,0,122.611744,14.5,100,0.28
2017-01-09 13:00:00,0,120.629568,14.5,100,0.69
2017-01-09 13:30:00,0,120.063232,14.5,100,10.76
2017-01-09 14:00:00,0,119.496896,14.6,100,52.58
2017-01-09 14:30:00,0,118.364224,14.6,100,61.51
2017-01-09 15:00:00,0,118.364224,14.5,100,103.14
2017-01-09 15:30:00,0,117.797888,14.5,100,160.84
2017-01-09 16:00:00,0,117.231552,14.5,100,219.7
2017-01-09 16:30:00,0,116.382048,14.5,100,343.77
2017-01-09 17:00:00,0,115.815712,14.5,100,532.02
2017-01-09 17:30:00,0,115.249376,14.5,100,453.58
2017-01-09 18:00:00,0.3,114.116704,14.5,100,421.82
2017-01-09 18:30:00,0.4,114.116704,14.5,101,721.33
2017-01-09 19:00:00,0.6,114.116704,14.5,101,597.86
2017-01-09 19:30:00,0.7,112.984032,14.4,101,325.26
2017-01-09 20:00:00,0.8,112.984032,14.4,101,288.43
2017-01-09 20:30:00,0.9,112.984032,14.4,101,294.98
2017-01-09 21:00:00,1,112.417696,14.4,101,166.21
2017-01-09 21:30:00,1.1,112.417696,14.4,101,126.07
2017-01-09 22:00:00,1.1,112.417696,14.3,102,81.17
2017-01-09 22:30:00,1.2,112.984032,14.3,102,42.57
2017-01-09 23:00:00,1.1,113.550368,14.3,102,6.51
2017-01-09 23:30:00,1.1,114.116704,14.3,101,0.36
2017-01-10 00:00:00,1,114.68304,14.3,101,0.27
2017-01-10 00:30:00,1,114.68304,14.3,101,0.27
2017-01-10 01:00:00,0.9,114.116704,14.3,101,0.27
2017-01-10 01:30:00,0.9,113.550368,14.3,100,0.26
2017-01-10 02:00:00,0.9,112.417696,14.3,100,0.26
2017-01-10 02:30:00,0.9,111.285024,14.3,100,0.26
2017-01-10 03:00:00,0.8,109.586016,14.2,100,0.26
2017-01-10 03:30:00,0.8,107.320672,14.2,100,0.26
2017-01-10 04:00:00,0.8,105.621664,14.2,100,0.26
2017-01-10 04:30:00,0.8,103.35632,14.2,100,0.27
2017-01-10 05:00:00,0.8,102.223648,14.2,100,0.26
2017-01-10 05:30:00,0.9,100.241472,14.2,100,0.26
2017-01-10 06:00:00,0.9,98.542464,14.2,100,0.26
2017-01-10 06:30:00,0.9,96.843456,14.2,100,0.26
2017-01-10 07:00:00,1,95.710784,14.1,100,0.26
2017-01-10 07:30:00,1.1,94.294944,14.1,100,0.26
2017-01-10 08:00:00,1.1,93.162272,14.1,100,0.26
2017-01-10 08:30:00,1.2,92.312768,14,100,0.26
2017-01-10 09:00:00,1.3,91.746432,14,100,0.27
2017-01-10 09:30:00,1.4,91.180096,13.9,99,0.27
2017-01-10 10:00:00,1.5,90.61376,13.9,99,0.27
2017-01-10 10:30:00,1.6,89.481088,13.8,99,0.26
2017-01-10 11:00:00,1.7,89.481088,13.8,99,0.26
2017-01-10 11:30:00,1.7,89.19792,13.8,99,0.26
2017-01-10 12:00:00,1.8,88.631584,13.8,99,0.27
2017-01-10 12:30:00,1.8,88.065248,13.7,99,0.28
2017-01-10 13:00:00,1.8,87.215744,13.7,99,0.57
2017-01-10 13:30:00,1.8,86.649408,13.7,99,14.81
2017-01-10 14:00:00,1.9,86.083072,13.6,99,61.41
2017-01-10 14:30:00,1.9,86.083072,13.7,99,118.11
2017-01-10 15:00:00,2,85.516736,13.6,99,140.81
2017-01-10 15:30:00,2,85.233568,13.6,99,141.33
2017-01-10 16:00:00,2.1,84.667232,13.6,99,201.22
2017-01-10 16:30:00,2.2,84.100896,13.6,99,282.66
2017-01-10 17:00:00,2.4,83.53456,13.6,99,686.54
2017-01-10 17:30:00,2.5,83.53456,13.6,99,540.01
2017-01-10 18:00:00,2.6,82.685056,13.5,100,320.05
2017-01-10 18:30:00,2.8,82.685056,13.5,100,885.66
2017-01-10 19:00:00,2.9,82.685056,13.5,100,790.5
2017-01-10 19:30:00,3,83.251392,13.4,100,404.19
2017-01-10 20:00:00,3.2,82.685056,13.4,100,362.97
2017-01-10 20:30:00,3.3,82.11872,13.4,101,403.13
2017-01-10 21:00:00,3.4,82.685056,13.4,101,252.27
2017-01-10 21:30:00,3.4,83.251392,13.4,101,97.7
2017-01-10 22:00:00,3.4,83.251392,13.4,101,94.8
2017-01-10 22:30:00,3.4,83.251392,13.3,100,42.29
2017-01-10 23:00:00,3.3,83.53456,13.4,100,8.43
2017-01-10 23:30:00,3.2,84.100896,13.4,100,0.49
2017-01-11 00:00:00,3.1,84.100896,13.4,100,0.3
2017-01-11 00:30:00,3,84.667232,13.4,99,0.29
2017-01-11 01:00:00,2.8,85.233568,13.4,99,0.28
2017-01-11 01:30:00,2.7,85.233568,13.4,99,0.26
2017-01-11 02:00:00,2.5,85.233568,13.4,99,0.26
2017-01-11 02:30:00,2.4,85.233568,13.5,99,0.27
2017-01-11 03:00:00,2.2,85.516736,13.5,98,0.27
2017-01-11 03:30:00,2.1,86.083072,13.5,98,0.26
2017-01-11 04:00:00,2,86.083072,13.5,98,0.27
2017-01-11 04:30:00,1.9,87.215744,13.5,98,0.26
2017-01-11 05:00:00,1.8,88.065248,13.6,98,0.26
2017-01-11 05:30:00,1.8,88.631584,13.5,97,0.27
2017-01-11 06:00:00,1.7,90.047424,13.5,97,0.27
2017-01-11 06:30:00,1.6,91.180096,13.6,97,0.27
2017-01-11 07:00:00,1.5,92.312768,13.6,97,0.26
2017-01-11 07:30:00,1.5,93.162272,13.6,97,0.26
2017-01-11 08:00:00,1.4,94.294944,13.6,97,0.26
2017-01-11 08:30:00,1.4,95.427616,13.6,97,0.27
2017-01-11 09:00:00,1.4,95.710784,13.6,97,0.26
2017-01-11 09:30:00,1.3,96.27712,13.6,97,0.26
2017-01-11 10:00:00,1.2,96.27712,13.7,97,0.25
2017-01-11 10:30:00,1.2,96.27712,13.7,97,0.26
2017-01-11 11:00:00,1.1,96.843456,13.7,97,0.26
2017-01-11 11:30:00,1,96.843456,13.8,97,0.25
2017-01-11 12:00:00,0.9,97.409792,13.8,97,0.25
2017-01-11 12:30:00,0.8,97.976128,13.8,97,0.25
2017-01-11 13:00:00,0.7,98.542464,13.8,97,0.45
2017-01-11 13:30:00,0.6,99.1088,13.8,97,5.6
2017-01-11 14:00:00,0.6,99.675136,13.9,97,37.77
2017-01-11 14:30:00,0.6,100.807808,13.9,97,99.05
2017-01-11 15:00:00,0.6,101.657312,13.9,97,174.92
2017-01-11 15:30:00,0.7,103.35632,13.9,97,263.88
2017-01-11 16:00:00,0.8,105.621664,13.9,98,286.26
2017-01-11 16:30:00,0.9,107.320672,13.9,98,287.96
2017-01-11 17:00:00,1,108.453344,13.9,98,298.17
2017-01-11 17:30:00,1.2,110.718688,13.8,98,403.86
2017-01-11 18:00:00,1.4,112.984032,13.8,99,318.9
2017-01-11 18:30:00,1.6,114.116704,13.8,99,441.6
2017-01-11 19:00:00,1.7,115.815712,13.8,99,541.69
2017-01-11 19:30:00,1.9,117.797888,13.7,100,419.38
2017-01-11 20:00:00,2.1,118.93056,13.7,100,359.71
2017-01-11 20:30:00,2.4,118.93056,13.7,100,417.58
2017-01-11 21:00:00,2.5,119.496896,13.6,100,354.85
