site_no,dateTime,tz_cd,Discharge_ft3s,WaterTemp_C,DOsat_pct,DO_mgL
5420500,2/6/2017 2:30,CST,73800,1.1,94,13.7
5420500,2/6/2017 2:45,CST,73900,1.1,94,13.7
5420500,2/6/2017 3:00,CST,74000,1.1,94,13.7
5420500,2/6/2017 3:15,CST,73750,1.1,94,13.7
5420500,2/6/2017 3:30,CST,74300,1.1,94,13.6
5420500,2/6/2017 3:45,CST,73300,1.1,93,13.6
5420500,2/6/2017 4:00,CST,73800,1.1,94,13.6
5420500,2/6/2017 4:15,CST,73500,1.1,93,13.6
5420500,2/6/2017 4:30,CST,73800,1.1,93,13.6
5420500,2/6/2017 4:45,CST,73650,1.1,93,13.6
5420500,2/6/2017 5:00,CST,74100,1.1,93,13.6
5420500,2/6/2017 5:15,CST,73650,1.1,93,13.6
5420500,2/6/2017 5:30,CST,73800,1.1,93,13.6
5420500,2/6/2017 5:45,CST,73600,1.1,93,13.6
5420500,2/6/2017 6:00,CST,73800,1,93,13.6
5420500,2/6/2017 6:15,CST,73800,1.05,93,13.6
5420500,2/6/2017 6:30,CST,73800,1.1,93,13.6
5420500,2/6/2017 6:45,CST,73950,1,93,13.6
5420500,2/6/2017 7:00,CST,73800,1,93,13.6
5420500,2/6/2017 7:15,CST,73800,1,93,13.6
5420500,2/6/2017 7:30,CST,73800,1,93,13.5
5420500,2/6/2017 7:45,CST,73950,1,93,13.5
5420500,2/6/2017 8:00,CST,74200,1,93,13.5
5420500,2/6/2017 8:15,CST,74050,1,93,13.5
5420500,2/6/2017 8:30,CST,73600,1,93,13.5
5420500,2/6/2017 8:45,CST,73900,1,93,13.5
5420500,2/6/2017 9:00,CST,73900,1,93,13.5
5420500,2/6/2017 9:15,CST,74200,1,93,13.5
5420500,2/6/2017 9:30,CST,74200,1,93,13.5
5420500,2/6/2017 9:45,CST,74050,1,93,13.5
5420500,2/6/2017 10:00,CST,74200,1,93,13.5
5420500,2/6/2017 10:15,CST,73950,1.05,93,13.5
5420500,2/6/2017 10:30,CST,74200,1.1,93,13.6
5420500,2/6/2017 10:45,CST,73900,1.1,94,13.6
5420500,2/6/2017 11:00,CST,74400,1.1,94,13.6
5420500,2/6/2017 11:15,CST,74050,1.1,94,13.6
5420500,2/6/2017 11:30,CST,74200,1.1,94,13.6
5420500,2/6/2017 11:45,CST,74050,1.15,94,13.6
5420500,2/6/2017 12:00,CST,74500,1.2,94,13.6
5420500,2/6/2017 12:15,CST,74050,1.2,95,13.6
5420500,2/6/2017 12:30,CST,74000,1.2,95,13.6
5420500,2/6/2017 12:45,CST,74150,1.2,95,13.6
5420500,2/6/2017 13:00,CST,73700,1.2,95,13.6
5420500,2/6/2017 13:15,CST,73850,1.2,95,13.7
5420500,2/6/2017 13:30,CST,74300,1.2,95,13.7
5420500,2/6/2017 13:45,CST,73700,1.3,96,13.7
5420500,2/6/2017 14:00,CST,73700,1.3,96,13.7
5420500,2/6/2017 14:15,CST,74000,1.3,96,13.7
5420500,2/6/2017 14:30,CST,74000,1.3,96,13.7
5420500,2/6/2017 14:45,CST,74000,1.3,96,13.8
5420500,2/6/2017 15:00,CST,73700,1.3,96,13.8
5420500,2/6/2017 15:15,CST,73500,1.4,97,13.8
5420500,2/6/2017 15:30,CST,73200,1.4,96,13.8
5420500,2/6/2017 15:45,CST,73500,1.4,96,13.8
5420500,2/6/2017 16:00,CST,73800,1.4,97,13.8
5420500,2/6/2017 16:15,CST,73300,1.4,96,13.8
5420500,2/6/2017 16:30,CST,73500,1.4,96,13.8
5420500,2/6/2017 16:45,CST,73300,1.4,96,13.8
5420500,2/6/2017 17:00,CST,73500,1.4,96,13.8
5420500,2/6/2017 17:15,CST,73400,1.4,96,13.8
5420500,2/6/2017 17:30,CST,73500,1.4,96,13.9
5420500,2/6/2017 17:45,CST,73650,1.4,96,13.9
5420500,2/6/2017 18:00,CST,73500,1.4,96,13.9
5420500,2/6/2017 18:15,CST,73800,1.4,96,13.9
5420500,2/6/2017 18:30,CST,73800,1.4,96,13.9
5420500,2/6/2017 18:45,CST,73650,1.4,96,13.9
5420500,2/6/2017 19:00,CST,73500,1.4,96,13.9
5420500,2/6/2017 19:15,CST,73750,1.4,96,13.9
5420500,2/6/2017 19:30,CST,73300,1.4,96,13.9
5420500,2/6/2017 19:45,CST,73450,1.4,96,14
5420500,2/6/2017 20:00,CST,73800,1.4,97,14
5420500,2/6/2017 20:15,CST,73150,1.4,97,14
5420500,2/6/2017 20:30,CST,73300,1.4,97,14
5420500,2/6/2017 20:45,CST,73450,1.4,96,14
5420500,2/6/2017 21:00,CST,73600,1.4,96,14
5420500,2/6/2017 21:15,CST,73300,1.4,96,14
5420500,2/6/2017 21:30,CST,73300,1.4,96,14
5420500,2/6/2017 21:45,CST,73500,1.4,96,14
5420500,2/6/2017 22:00,CST,72800,1.4,96,14
5420500,2/6/2017 22:15,CST,73400,1.4,96,14
5420500,2/6/2017 22:30,CST,73400,1.4,96,14
5420500,2/6/2017 22:45,CST,73400,1.4,96,13.9
5420500,2/6/2017 23:00,CST,73100,1.4,96,14
5420500,2/6/2017 23:15,CST,73250,1.4,96,14
5420500,2/6/2017 23:30,CST,72800,1.4,96,13.9
5420500,2/6/2017 23:45,CST,73350,1.4,96,13.9
5420500,2/7/2017 0:00,CST,72800,1.4,96,13.9
5420500,2/7/2017 0:15,CST,73100,1.4,96,13.9
5420500,2/7/2017 0:30,CST,73100,1.3,96,13.9
5420500,2/7/2017 0:45,CST,72950,1.35,96,13.9
5420500,2/7/2017 1:00,CST,72800,1.3,96,13.9
5420500,2/7/2017 1:15,CST,73250,1.3,96,13.9
5420500,2/7/2017 1:30,CST,72600,1.3,96,13.9
5420500,2/7/2017 1:45,CST,72600,1.3,96,13.9
5420500,2/7/2017 2:00,CST,72900,1.3,95,13.9
5420500,2/7/2017 2:15,CST,72500,1.3,95,13.9
5420500,2/7/2017 2:30,CST,72900,1.3,95,13.9
5420500,2/7/2017 2:45,CST,72650,1.3,95,13.9
5420500,2/7/2017 3:00,CST,72900,1.3,95,13.8
5420500,2/7/2017 3:15,CST,72900,1.3,95,13.8
5420500,2/7/2017 3:30,CST,73200,1.3,95,13.8
5420500,2/7/2017 3:45,CST,72750,1.3,95,13.8
5420500,2/7/2017 4:00,CST,72600,1.3,95,13.8
5420500,2/7/2017 4:15,CST,73050,1.3,95,13.8
5420500,2/7/2017 4:30,CST,72600,1.3,94,13.7
5420500,2/7/2017 4:45,CST,72600,1.3,94,13.7
5420500,2/7/2017 5:00,CST,73200,1.3,94,13.7
5420500,2/7/2017 5:15,CST,72900,1.3,94,13.7
5420500,2/7/2017 5:30,CST,72900,1.3,94,13.7
5420500,2/7/2017 5:45,CST,72900,1.3,94,13.7
5420500,2/7/2017 6:00,CST,72600,1.2,94,13.7
5420500,2/7/2017 6:15,CST,72750,1.25,94,13.6
5420500,2/7/2017 6:30,CST,72600,1.2,94,13.6
5420500,2/7/2017 6:45,CST,72750,1.25,94,13.6
5420500,2/7/2017 7:00,CST,72900,1.2,94,13.6
5420500,2/7/2017 7:15,CST,72750,1.2,94,13.6
5420500,2/7/2017 7:30,CST,73200,1.2,94,13.6
5420500,2/7/2017 7:45,CST,72600,1.2,93,13.6
5420500,2/7/2017 8:00,CST,72900,1.2,93,13.6
5420500,2/7/2017 8:15,CST,73200,1.2,94,13.6
5420500,2/7/2017 8:30,CST,72600,1.2,93,13.6
5420500,2/7/2017 8:45,CST,71950,1.2,93,13.6
5420500,2/7/2017 9:00,CST,71800,1.2,93,13.6
5420500,2/7/2017 9:15,CST,72100,1.2,93,13.6
5420500,2/7/2017 9:30,CST,72100,1.2,93,13.6
5420500,2/7/2017 9:45,CST,72100,1.2,93,13.6
5420500,2/7/2017 10:00,CST,71800,1.2,93,13.6
5420500,2/7/2017 10:15,CST,71950,1.2,93,13.6
5420500,2/7/2017 10:30,CST,71500,1.2,94,13.6
5420500,2/7/2017 10:45,CST,71800,1.2,94,13.6
5420500,2/7/2017 11:00,CST,72000,1.3,94,13.6
5420500,2/7/2017 11:15,CST,72450,1.25,94,13.6
5420500,2/7/2017 11:30,CST,72300,1.3,94,13.6
5420500,2/7/2017 11:45,CST,72850,1.25,94,13.6
5420500,2/7/2017 12:00,CST,72300,1.3,94,13.6
5420500,2/7/2017 12:15,CST,72150,1.3,94,13.6
5420500,2/7/2017 12:30,CST,72600,1.3,94,13.6
5420500,2/7/2017 12:45,CST,72600,1.3,94,13.6
5420500,2/7/2017 13:00,CST,72600,1.3,94,13.6
5420500,2/7/2017 13:15,CST,73150,1.3,94,13.6
5420500,2/7/2017 13:30,CST,73100,1.3,94,13.6
5420500,2/7/2017 13:45,CST,73050,1.3,94,13.6
5420500,2/7/2017 14:00,CST,72600,1.3,94,13.6
5420500,2/7/2017 14:15,CST,72650,1.3,94,13.6
5420500,2/7/2017 14:30,CST,72600,1.3,94,13.6
5420500,2/7/2017 14:45,CST,72650,1.3,94,13.6
5420500,2/7/2017 15:00,CST,72900,1.3,94,13.6
5420500,2/7/2017 15:15,CST,72500,1.3,94,13.6
5420500,2/7/2017 15:30,CST,72600,1.3,94,13.6
5420500,2/7/2017 15:45,CST,72750,1.3,94,13.6
5420500,2/7/2017 16:00,CST,72600,1.3,94,13.6
5420500,2/7/2017 16:15,CST,73100,1.3,94,13.6
5420500,2/7/2017 16:30,CST,72900,1.3,94,13.7
5420500,2/7/2017 16:45,CST,73000,1.3,94,13.6
5420500,2/7/2017 17:00,CST,72900,1.3,94,13.7
5420500,2/7/2017 17:15,CST,72600,1.3,94,13.7
5420500,2/7/2017 17:30,CST,72300,1.3,94,13.7
5420500,2/7/2017 17:45,CST,72300,1.3,94,13.7
5420500,2/7/2017 18:00,CST,72500,1.3,94,13.7
5420500,2/7/2017 18:15,CST,72950,1.3,94,13.7
5420500,2/7/2017 18:30,CST,72800,1.3,94,13.7
5420500,2/7/2017 18:45,CST,72800,1.3,94,13.7
5420500,2/7/2017 19:00,CST,72500,1.3,94,13.7
5420500,2/7/2017 19:15,CST,72150,1.3,94,13.7
5420500,2/7/2017 19:30,CST,72300,1.3,94,13.7
5420500,2/7/2017 19:45,CST,72300,1.3,94,13.7
5420500,2/7/2017 20:00,CST,72300,1.3,94,13.7
5420500,2/7/2017 20:15,CST,72000,1.3,94,13.7
5420500,2/7/2017 20:30,CST,71700,1.3,94,13.7
5420500,2/7/2017 20:45,CST,71950,1.3,94,13.7
5420500,2/7/2017 21:00,CST,72000,1.3,94,13.7
5420500,2/7/2017 21:15,CST,72050,1.3,94,13.7
5420500,2/7/2017 21:30,CST,71900,1.3,94,13.7
5420500,2/7/2017 21:45,CST,72050,1.3,94,13.7
5420500,2/7/2017 22:00,CST,71600,1.3,94,13.7
5420500,2/7/2017 22:15,CST,71500,1.3,94,13.7
5420500,2/7/2017 22:30,CST,71400,1.2,94,13.7
5420500,2/7/2017 22:45,CST,71600,1.2,94,13.7
5420500,2/7/2017 23:00,CST,71300,1.2,94,13.7
5420500,2/7/2017 23:15,CST,71050,1.2,94,13.7
5420500,2/7/2017 23:30,CST,71300,1.2,94,13.7
5420500,2/7/2017 23:45,CST,71000,1.2,94,13.7
5420500,2/8/2017 0:00,CST,71300,1.2,94,13.7
5420500,2/8/2017 0:15,CST,71000,1.2,94,13.7
5420500,2/8/2017 0:30,CST,71000,1.2,94,13.7
5420500,2/8/2017 0:45,CST,71100,1.2,94,13.7
5420500,2/8/2017 1:00,CST,70900,1.2,94,13.7
5420500,2/8/2017 1:15,CST,70900,1.2,94,13.7
5420500,2/8/2017 1:30,CST,70400,1.2,94,13.7
5420500,2/8/2017 1:45,CST,70750,1.2,94,13.7
5420500,2/8/2017 2:00,CST,70900,1.2,94,13.7
5420500,2/8/2017 2:15,CST,70450,1.2,94,13.7
5420500,2/8/2017 2:30,CST,70900,1.2,94,13.6
5420500,2/8/2017 2:45,CST,70300,1.2,93,13.6
5420500,2/8/2017 3:00,CST,70300,1.2,93,13.6
5420500,2/8/2017 3:15,CST,69950,1.2,93,13.6
5420500,2/8/2017 3:30,CST,70500,1.2,93,13.6
5420500,2/8/2017 3:45,CST,70100,1.2,93,13.6
5420500,2/8/2017 4:00,CST,70200,1.2,93,13.6
5420500,2/8/2017 4:15,CST,69800,1.1,93,13.6
5420500,2/8/2017 4:30,CST,70200,1.2,93,13.6
5420500,2/8/2017 4:45,CST,70150,1.15,93,13.6
5420500,2/8/2017 5:00,CST,69900,1.1,93,13.6
5420500,2/8/2017 5:15,CST,70050,1.1,93,13.6
5420500,2/8/2017 5:30,CST,70100,1.1,93,13.6
5420500,2/8/2017 5:45,CST,69850,1.1,93,13.6
5420500,2/8/2017 6:00,CST,69800,1.1,93,13.5
5420500,2/8/2017 6:15,CST,70050,1.1,93,13.5
5420500,2/8/2017 6:30,CST,70000,1.1,93,13.5
5420500,2/8/2017 6:45,CST,69750,1.1,93,13.5
5420500,2/8/2017 7:00,CST,69800,1.1,93,13.5
5420500,2/8/2017 7:15,CST,69750,1.1,93,13.5
5420500,2/8/2017 7:30,CST,69400,1.1,93,13.5
5420500,2/8/2017 7:45,CST,69000,1.1,93,13.5
5420500,2/8/2017 8:00,CST,69400,1.1,93,13.5
5420500,2/8/2017 8:15,CST,69200,1.1,93,13.5
5420500,2/8/2017 8:30,CST,66900,1.1,93,13.6
5420500,2/8/2017 8:45,CST,64300,1.1,93,13.6
5420500,2/8/2017 9:00,CST,63600,1.1,93,13.6
5420500,2/8/2017 9:15,CST,63700,1.1,93,13.6
5420500,2/8/2017 9:30,CST,63800,1.1,93,13.6
5420500,2/8/2017 9:45,CST,63700,1.1,93,13.6
5420500,2/8/2017 10:00,CST,63300,1.1,93,13.6
5420500,2/8/2017 10:15,CST,63650,1.1,93,13.6
5420500,2/8/2017 10:30,CST,63500,1.1,93,13.6
5420500,2/8/2017 10:45,CST,63850,1.1,93,13.6
5420500,2/8/2017 11:00,CST,63900,1.1,93,13.6
5420500,2/8/2017 11:15,CST,63800,1.1,93,13.6
5420500,2/8/2017 11:30,CST,63500,1.1,93,13.6
5420500,2/8/2017 11:45,CST,63850,1.1,93,13.6
5420500,2/8/2017 12:00,CST,63900,1.1,93,13.6
5420500,2/8/2017 12:15,CST,63900,1.1,93,13.6
5420500,2/8/2017 12:30,CST,63600,1.1,93,13.6
5420500,2/8/2017 12:45,CST,63550,1.1,94,13.6
5420500,2/8/2017 13:00,CST,63600,1.1,94,13.6
5420500,2/8/2017 13:15,CST,63300,1.1,93,13.6
5420500,2/8/2017 13:30,CST,63500,1.1,94,13.7
5420500,2/8/2017 13:45,CST,63500,1.1,94,13.7
5420500,2/8/2017 14:00,CST,63700,1.1,94,13.7
5420500,2/8/2017 14:15,CST,63350,1.1,94,13.7
5420500,2/8/2017 14:30,CST,62900,1.1,94,13.7
5420500,2/8/2017 14:45,CST,63300,1.2,94,13.7
5420500,2/8/2017 15:00,CST,63200,1.2,95,13.7
5420500,2/8/2017 15:15,CST,63300,1.2,95,13.7
5420500,2/8/2017 15:30,CST,63200,1.2,95,13.7
5420500,2/8/2017 15:45,CST,63300,1.2,95,13.7
5420500,2/8/2017 16:00,CST,62900,1.2,95,13.7
5420500,2/8/2017 16:15,CST,63100,1.2,95,13.8
5420500,2/8/2017 16:30,CST,63100,1.2,95,13.8
5420500,2/8/2017 16:45,CST,63250,1.2,95,13.8
5420500,2/8/2017 17:00,CST,63100,1.2,95,13.8
5420500,2/8/2017 17:15,CST,63200,1.2,95,13.8
5420500,2/8/2017 17:30,CST,63600,1.2,95,13.8
5420500,2/8/2017 17:45,CST,63350,1.2,95,13.8
5420500,2/8/2017 18:00,CST,63300,1.2,95,13.8
5420500,2/8/2017 18:15,CST,63050,1.15,95,13.8
5420500,2/8/2017 18:30,CST,63000,1.1,95,13.8
5420500,2/8/2017 18:45,CST,63150,1.1,95,13.8
5420500,2/8/2017 19:00,CST,63300,1.1,95,13.8
5420500,2/8/2017 19:15,CST,63250,1.1,95,13.8
5420500,2/8/2017 19:30,CST,63500,1.1,95,13.9
5420500,2/8/2017 19:45,CST,63100,1.1,95,13.9
5420500,2/8/2017 20:00,CST,63200,1.1,95,13.9
5420500,2/8/2017 20:15,CST,63000,1.1,95,13.9
5420500,2/8/2017 20:30,CST,63200,1.1,95,13.9
5420500,2/8/2017 20:45,CST,63200,1.1,95,13.9
5420500,2/8/2017 21:00,CST,62900,1.1,95,13.9
5420500,2/8/2017 21:15,CST,62500,1.1,95,13.9
5420500,2/8/2017 21:30,CST,62600,1.1,95,13.9
5420500,2/8/2017 21:45,CST,62500,1.1,95,13.9
5420500,2/8/2017 22:00,CST,62600,1.1,95,13.9
5420500,2/8/2017 22:15,CST,62600,1.05,95,13.9
5420500,2/8/2017 22:30,CST,62300,1,95,13.9
5420500,2/8/2017 22:45,CST,62450,1.05,95,13.9
5420500,2/8/2017 23:00,CST,62100,1,95,13.9
5420500,2/8/2017 23:15,CST,62050,1,95,13.9
5420500,2/8/2017 23:30,CST,62000,1,95,13.9
5420500,2/8/2017 23:45,CST,61900,1,95,13.9
5420500,2/9/2017 0:00,CST,61800,1,95,13.9
5420500,2/9/2017 0:15,CST,62000,1,95,13.9
5420500,2/9/2017 0:30,CST,61800,1,95,13.9
5420500,2/9/2017 0:45,CST,61800,1,95,13.9
5420500,2/9/2017 1:00,CST,61500,1,95,13.9
5420500,2/9/2017 1:15,CST,61650,1,95,13.9
5420500,2/9/2017 1:30,CST,61500,1,95,13.9
5420500,2/9/2017 1:45,CST,61250,1,95,13.8
5420500,2/9/2017 2:00,CST,61800,1,95,13.8
5420500,2/9/2017 2:15,CST,61350,1,95,13.8
5420500,2/9/2017 2:30,CST,61500,1,95,13.8
5420500,2/9/2017 2:45,CST,61500,1,95,13.8
5420500,2/9/2017 3:00,CST,61500,1,95,13.8
5420500,2/9/2017 3:15,CST,61750,1,95,13.8
5420500,2/9/2017 3:30,CST,61500,1,95,13.8
5420500,2/9/2017 3:45,CST,61200,1,95,13.8
5420500,2/9/2017 4:00,CST,61500,1,95,13.8
5420500,2/9/2017 4:15,CST,61050,1,95,13.8
5420500,2/9/2017 4:30,CST,60700,1,95,13.8
5420500,2/9/2017 4:45,CST,60900,1,95,13.8
5420500,2/9/2017 5:00,CST,61400,1,95,13.8
5420500,2/9/2017 5:15,CST,61200,1,95,13.8
5420500,2/9/2017 5:30,CST,60600,1,95,13.8
5420500,2/9/2017 5:45,CST,60800,1,95,13.8
5420500,2/9/2017 6:00,CST,60400,1,95,13.8
5420500,2/9/2017 6:15,CST,60250,1,95,13.8
5420500,2/9/2017 6:30,CST,60400,1,94,13.8
5420500,2/9/2017 6:45,CST,60200,1,95,13.8
5420500,2/9/2017 7:00,CST,60100,1,95,13.7
5420500,2/9/2017 7:15,CST,59950,1,95,13.8
5420500,2/9/2017 7:30,CST,60000,0.9,95,13.8
5420500,2/9/2017 7:45,CST,59750,1,95,13.8
5420500,2/9/2017 8:00,CST,59500,1,94,13.8
5420500,2/9/2017 8:15,CST,59100,1,95,13.8
5420500,2/9/2017 8:30,CST,56500,1,95,13.8
5420500,2/9/2017 8:45,CST,53200,1,95,13.8
5420500,2/9/2017 9:00,CST,52300,1,95,13.8
5420500,2/9/2017 9:15,CST,50950,1,95,13.8
5420500,2/9/2017 9:30,CST,50100,1,95,13.8
5420500,2/9/2017 9:45,CST,49300,1,95,13.8
5420500,2/9/2017 10:00,CST,49000,1,95,13.8
5420500,2/9/2017 10:15,CST,47950,1,96,13.9
5420500,2/9/2017 10:30,CST,47700,1,96,13.9
5420500,2/9/2017 10:45,CST,47150,1.05,96,13.9
5420500,2/9/2017 11:00,CST,46800,1.1,96,14
5420500,2/9/2017 11:15,CST,46050,1.1,96,14
5420500,2/9/2017 11:30,CST,45700,1.1,97,14
5420500,2/9/2017 11:45,CST,45400,1.15,97,14
5420500,2/9/2017 12:00,CST,44900,1.2,97,14
5420500,2/9/2017 12:15,CST,44750,1.2,97,14
5420500,2/9/2017 12:30,CST,44300,1.2,97,14
5420500,2/9/2017 12:45,CST,44000,1.2,98,14.1
5420500,2/9/2017 13:00,CST,44300,1.3,98,14
5420500,2/9/2017 13:15,CST,43850,1.3,98,14
5420500,2/9/2017 13:30,CST,43400,1.3,98,14
5420500,2/9/2017 13:45,CST,43750,1.35,98,14
5420500,2/9/2017 14:00,CST,43900,1.4,98,14.1
5420500,2/9/2017 14:15,CST,43750,1.4,98,14.1
5420500,2/9/2017 14:30,CST,44100,1.4,98,14.1
5420500,2/9/2017 14:45,CST,43800,1.4,98,14.1
5420500,2/9/2017 15:00,CST,44100,1.5,98,14.1
5420500,2/9/2017 15:15,CST,44300,1.5,98,14.1
5420500,2/9/2017 15:30,CST,44800,1.5,99,14.1
5420500,2/9/2017 15:45,CST,44950,1.5,99,14.2
5420500,2/9/2017 16:00,CST,45000,1.5,99,14.2
5420500,2/9/2017 16:15,CST,45150,1.5,99,14.2
5420500,2/9/2017 16:30,CST,45500,1.5,99,14.2
5420500,2/9/2017 16:45,CST,46000,1.5,99,14.2
5420500,2/9/2017 17:00,CST,46300,1.5,99,14.2
5420500,2/9/2017 17:15,CST,46300,1.4,99,14.2
5420500,2/9/2017 17:30,CST,46800,1.4,99,14.2
5420500,2/9/2017 17:45,CST,47000,1.4,99,14.2
5420500,2/9/2017 18:00,CST,47000,1.4,99,14.3
5420500,2/9/2017 18:15,CST,47300,1.4,99,14.3
5420500,2/9/2017 18:30,CST,47300,1.4,99,14.3
5420500,2/9/2017 18:45,CST,47250,1.4,99,14.3
5420500,2/9/2017 19:00,CST,47700,1.4,99,14.3
5420500,2/9/2017 19:15,CST,47850,1.3,99,14.3
5420500,2/9/2017 19:30,CST,48000,1.3,99,14.3
5420500,2/9/2017 19:45,CST,48250,1.3,99,14.3
5420500,2/9/2017 20:00,CST,48200,1.3,99,14.3
5420500,2/9/2017 20:15,CST,48750,1.3,99,14.3
5420500,2/9/2017 20:30,CST,48700,1.3,99,14.4
5420500,2/9/2017 20:45,CST,49100,1.3,99,14.4
5420500,2/9/2017 21:00,CST,49000,1.3,99,14.4
5420500,2/9/2017 21:15,CST,49500,1.3,99,14.4
5420500,2/9/2017 21:30,CST,49200,1.3,99,14.4
5420500,2/9/2017 21:45,CST,49600,1.3,99,14.4
5420500,2/9/2017 22:00,CST,50000,1.3,99,14.4
5420500,2/9/2017 22:15,CST,49850,1.25,99,14.4
5420500,2/9/2017 22:30,CST,50000,1.2,99,14.4
5420500,2/9/2017 22:45,CST,50350,1.2,99,14.4
5420500,2/9/2017 23:00,CST,50500,1.2,98,14.4
5420500,2/9/2017 23:15,CST,50350,1.2,98,14.4
5420500,2/9/2017 23:30,CST,50700,1.2,98,14.3
5420500,2/9/2017 23:45,CST,51000,1.2,98,14.3
5420500,2/10/2017 0:00,CST,51000,1.2,98,14.3
5420500,2/10/2017 0:15,CST,50850,1.2,98,14.3
5420500,2/10/2017 0:30,CST,51200,1.2,98,14.3
5420500,2/10/2017 0:45,CST,51100,1.2,98,14.3
5420500,2/10/2017 1:00,CST,51500,1.2,98,14.3
5420500,2/10/2017 1:15,CST,51200,1.2,98,14.2
5420500,2/10/2017 1:30,CST,51000,1.2,98,14.3
5420500,2/10/2017 1:45,CST,51200,1.2,97,14.2
5420500,2/10/2017 2:00,CST,51200,1.2,97,14.2
5420500,2/10/2017 2:15,CST,51250,1.2,97,14.2
5420500,2/10/2017 2:30,CST,51800,1.2,97,14.2
5420500,2/10/2017 2:45,CST,51650,1.15,97,14.2
5420500,2/10/2017 3:00,CST,51800,1.2,97,14.2
5420500,2/10/2017 3:15,CST,51650,1.15,97,14.2
5420500,2/10/2017 3:30,CST,52000,1.1,97,14.1
5420500,2/10/2017 3:45,CST,52450,1.1,97,14.1
5420500,2/10/2017 4:00,CST,52300,1.1,97,14.1
5420500,2/10/2017 4:15,CST,52300,1.1,97,14.1
5420500,2/10/2017 4:30,CST,52800,1.1,97,14.1
5420500,2/10/2017 4:45,CST,52950,1.1,96,14.1
5420500,2/10/2017 5:00,CST,53300,1.1,97,14.1
5420500,2/10/2017 5:15,CST,53500,1,96,14.1
5420500,2/10/2017 5:30,CST,53400,1.1,96,14.1
5420500,2/10/2017 5:45,CST,53750,1,96,14.1
5420500,2/10/2017 6:00,CST,54200,1,96,14.1
5420500,2/10/2017 6:15,CST,54200,1,96,14.1
5420500,2/10/2017 6:30,CST,54500,1,96,14.1
5420500,2/10/2017 6:45,CST,54700,1,96,14.1
5420500,2/10/2017 7:00,CST,54700,1,96,14.1
5420500,2/10/2017 7:15,CST,55400,1,96,14.1
5420500,2/10/2017 7:30,CST,55500,1,96,14.1
5420500,2/10/2017 7:45,CST,55800,1,97,14.1
5420500,2/10/2017 8:00,CST,56300,1,97,14.1
5420500,2/10/2017 8:15,CST,56600,1,96,14.1
5420500,2/10/2017 8:30,CST,56900,1,97,14
5420500,2/10/2017 8:45,CST,56700,1,97,14.1
5420500,2/10/2017 9:00,CST,55500,1,97,14.1
5420500,2/10/2017 9:15,CST,55000,1,97,14.1
5420500,2/10/2017 9:30,CST,54200,1,97,14.1
5420500,2/10/2017 9:45,CST,54550,1,97,14.1
5420500,2/10/2017 10:00,CST,55000,1,97,14.1
5420500,2/10/2017 10:15,CST,55100,1,97,14.1
5420500,2/10/2017 10:30,CST,54700,1,97,14.1
5420500,2/10/2017 10:45,CST,54550,1,97,14.2
5420500,2/10/2017 11:00,CST,54200,1,97,14.2
5420500,2/10/2017 11:15,CST,53750,1,97,14.2
5420500,2/10/2017 11:30,CST,53600,1,97,14.2
5420500,2/10/2017 11:45,CST,53500,1,97,14.2
5420500,2/10/2017 12:00,CST,53100,1,97,14.2
5420500,2/10/2017 12:15,CST,52550,1,98,14.2
5420500,2/10/2017 12:30,CST,52300,1,98,14.2
5420500,2/10/2017 12:45,CST,51450,1,98,14.2
5420500,2/10/2017 13:00,CST,50900,1,98,14.2
5420500,2/10/2017 13:15,CST,50900,1,98,14.2
5420500,2/10/2017 13:30,CST,51200,1,98,14.2
5420500,2/10/2017 13:45,CST,51200,1,99,14.3
5420500,2/10/2017 14:00,CST,51500,1.1,99,14.2
5420500,2/10/2017 14:15,CST,51950,1.1,99,14.3
5420500,2/10/2017 14:30,CST,51700,1.1,100,14.3
5420500,2/10/2017 14:45,CST,52350,1.1,99,14.3
5420500,2/10/2017 15:00,CST,52000,1.1,100,14.3
5420500,2/10/2017 15:15,CST,52500,1.1,100,14.3
5420500,2/10/2017 15:30,CST,52200,1.1,100,14.3
5420500,2/10/2017 15:45,CST,52500,1.1,100,14.3
5420500,2/10/2017 16:00,CST,52500,1.1,100,14.3
5420500,2/10/2017 16:15,CST,52900,1.1,100,14.3
5420500,2/10/2017 16:30,CST,52800,1.1,100,14.4
5420500,2/10/2017 16:45,CST,53000,1.1,100,14.4
5420500,2/10/2017 17:00,CST,53000,1.1,100,14.4
5420500,2/10/2017 17:15,CST,52900,1.2,100,14.4
5420500,2/10/2017 17:30,CST,53000,1.2,100,14.4
5420500,2/10/2017 17:45,CST,53150,1.2,100,14.4
5420500,2/10/2017 18:00,CST,53300,1.2,100,14.4
5420500,2/10/2017 18:15,CST,53150,1.2,100,14.4
5420500,2/10/2017 18:30,CST,53900,1.2,100,14.5
5420500,2/10/2017 18:45,CST,53450,1.25,100,14.5
5420500,2/10/2017 19:00,CST,53900,1.3,100,14.4
5420500,2/10/2017 19:15,CST,54000,1.3,100,14.5
5420500,2/10/2017 19:30,CST,54100,1.3,101,14.5
5420500,2/10/2017 19:45,CST,54400,1.3,100,14.5
5420500,2/10/2017 20:00,CST,54700,1.3,100,14.5
5420500,2/10/2017 20:15,CST,54800,1.3,100,14.5
5420500,2/10/2017 20:30,CST,54900,1.3,100,14.5
