site_no,dateTime,tz_cd,Discharge_ft3s,DO_mgL,WaterTemp_C,DOsat_pct
11447650,4/8/2017 3:00,PDT,53200,9.9,13.1,96
11447650,4/8/2017 3:15,PDT,,9.9,13.1,96
11447650,4/8/2017 3:30,PDT,,9.9,13.1,96
11447650,4/8/2017 3:45,PDT,,9.9,13.1,96
11447650,4/8/2017 4:00,PDT,53500,9.9,13.1,96
11447650,4/8/2017 4:15,PDT,,9.9,13.1,96
11447650,4/8/2017 4:30,PDT,,9.9,13,96
11447650,4/8/2017 4:45,PDT,,9.9,13,96
11447650,4/8/2017 5:00,PDT,53800,9.9,13,96
11447650,4/8/2017 5:15,PDT,,9.9,13,96
11447650,4/8/2017 5:30,PDT,,9.9,13,96
11447650,4/8/2017 5:45,PDT,,10,13,96
11447650,4/8/2017 6:00,PDT,54100,9.9,13,96
11447650,4/8/2017 6:15,PDT,,9.9,12.9,96
11447650,4/8/2017 6:30,PDT,,9.9,12.9,96
11447650,4/8/2017 6:45,PDT,,9.9,12.9,96
11447650,4/8/2017 7:00,PDT,54400,9.9,12.9,96
11447650,4/8/2017 7:15,PDT,,9.9,12.9,96
11447650,4/8/2017 7:30,PDT,,9.9,12.9,96
11447650,4/8/2017 7:45,PDT,,10,12.8,96
11447650,4/8/2017 8:00,PDT,54700,10,12.8,96
11447650,4/8/2017 8:15,PDT,,10,12.8,96
11447650,4/8/2017 8:30,PDT,,10,12.8,96
11447650,4/8/2017 8:45,PDT,,9.9,12.8,96
11447650,4/8/2017 9:00,PDT,55100,10,12.8,96
11447650,4/8/2017 9:15,PDT,,9.9,12.8,96
11447650,4/8/2017 9:30,PDT,,9.9,12.8,96
11447650,4/8/2017 9:45,PDT,,9.9,12.8,96
11447650,4/8/2017 10:00,PDT,55400,9.9,12.8,95
11447650,4/8/2017 10:15,PDT,,9.9,12.8,95
11447650,4/8/2017 10:30,PDT,,9.9,12.8,95
11447650,4/8/2017 10:45,PDT,,9.9,12.7,95
11447650,4/8/2017 11:00,PDT,55800,9.9,12.7,95
11447650,4/8/2017 11:15,PDT,,9.9,12.7,95
11447650,4/8/2017 11:30,PDT,,10,12.7,95
11447650,4/8/2017 11:45,PDT,,10,12.7,95
11447650,4/8/2017 12:00,PDT,56100,10,12.7,95
11447650,4/8/2017 12:15,PDT,,9.9,12.7,95
11447650,4/8/2017 12:30,PDT,,10,12.7,95
11447650,4/8/2017 12:45,PDT,,10,12.7,95
11447650,4/8/2017 13:00,PDT,56500,9.9,12.7,95
11447650,4/8/2017 13:15,PDT,,10,12.7,95
11447650,4/8/2017 13:30,PDT,,10,12.7,96
11447650,4/8/2017 13:45,PDT,,10,12.7,96
11447650,4/8/2017 14:00,PDT,56900,10,12.7,96
11447650,4/8/2017 14:15,PDT,,10,12.7,96
11447650,4/8/2017 14:30,PDT,,10,12.7,96
11447650,4/8/2017 14:45,PDT,,10,12.7,96
11447650,4/8/2017 15:00,PDT,57200,10,12.7,96
11447650,4/8/2017 15:15,PDT,,10,12.7,96
11447650,4/8/2017 15:30,PDT,,10,12.6,96
11447650,4/8/2017 15:45,PDT,,10,12.6,96
11447650,4/8/2017 16:00,PDT,57600,10,12.6,96
11447650,4/8/2017 16:15,PDT,,10,12.6,96
11447650,4/8/2017 16:30,PDT,,10,12.6,96
11447650,4/8/2017 16:45,PDT,,10,12.6,96
11447650,4/8/2017 17:00,PDT,58000,10,12.6,96
11447650,4/8/2017 17:15,PDT,,10.1,12.6,96
11447650,4/8/2017 17:30,PDT,,10.1,12.6,96
11447650,4/8/2017 17:45,PDT,,10.1,12.5,96
11447650,4/8/2017 18:00,PDT,58400,10.1,12.5,96
11447650,4/8/2017 18:15,PDT,,10.1,12.5,96
11447650,4/8/2017 18:30,PDT,,10.1,12.5,96
11447650,4/8/2017 18:45,PDT,,10.1,12.5,96
11447650,4/8/2017 19:00,PDT,58800,10.1,12.5,96
11447650,4/8/2017 19:15,PDT,,10.1,12.5,97
11447650,4/8/2017 19:30,PDT,,10.1,12.5,97
11447650,4/8/2017 19:45,PDT,,10.1,12.4,96
11447650,4/8/2017 20:00,PDT,59100,10.1,12.4,96
11447650,4/8/2017 20:15,PDT,,10.1,12.4,96
11447650,4/8/2017 20:30,PDT,,10.1,12.4,96
11447650,4/8/2017 20:45,PDT,,10.1,12.4,96
11447650,4/8/2017 21:00,PDT,59500,10.1,12.3,96
11447650,4/8/2017 21:15,PDT,,10.1,12.3,96
11447650,4/8/2017 21:30,PDT,,10.2,12.3,96
11447650,4/8/2017 21:45,PDT,,10.2,12.2,96
11447650,4/8/2017 22:00,PDT,59900,10.2,12.2,96
11447650,4/8/2017 22:15,PDT,,10.2,12.2,96
11447650,4/8/2017 22:30,PDT,,10.2,12.2,97
11447650,4/8/2017 22:45,PDT,,10.2,12.2,97
11447650,4/8/2017 23:00,PDT,60300,10.2,12.1,97
11447650,4/8/2017 23:15,PDT,,10.2,12.1,97
11447650,4/8/2017 23:30,PDT,,10.2,12.1,97
11447650,4/8/2017 23:45,PDT,,10.2,12,97
11447650,4/9/2017 0:00,PDT,60700,10.3,12,97
11447650,4/9/2017 0:15,PDT,,10.3,12,97
11447650,4/9/2017 0:30,PDT,,10.3,12,97
11447650,4/9/2017 0:45,PDT,,10.3,12,97
11447650,4/9/2017 1:00,PDT,61000,10.3,11.9,97
11447650,4/9/2017 1:15,PDT,,10.3,11.9,97
11447650,4/9/2017 1:30,PDT,,10.3,11.9,97
11447650,4/9/2017 1:45,PDT,,10.3,11.9,97
11447650,4/9/2017 2:00,PDT,61400,10.4,11.9,97
11447650,4/9/2017 2:15,PDT,,10.4,11.8,98
11447650,4/9/2017 2:30,PDT,,10.4,11.8,98
11447650,4/9/2017 2:45,PDT,,10.4,11.8,98
11447650,4/9/2017 3:00,PDT,61800,10.4,11.8,98
11447650,4/9/2017 3:15,PDT,,10.4,11.8,98
11447650,4/9/2017 3:30,PDT,,10.4,11.8,98
11447650,4/9/2017 3:45,PDT,,10.4,11.8,98
11447650,4/9/2017 4:00,PDT,62100,10.4,11.8,98
11447650,4/9/2017 4:15,PDT,,10.4,11.7,98
11447650,4/9/2017 4:30,PDT,,10.4,11.7,98
11447650,4/9/2017 4:45,PDT,,10.5,11.7,98
11447650,4/9/2017 5:00,PDT,62500,10.5,11.7,98
11447650,4/9/2017 5:15,PDT,,10.5,11.7,98
11447650,4/9/2017 5:30,PDT,,10.5,11.7,98
11447650,4/9/2017 5:45,PDT,,10.5,11.7,98
11447650,4/9/2017 6:00,PDT,62800,10.5,11.7,98
11447650,4/9/2017 6:15,PDT,,10.5,11.6,98
11447650,4/9/2017 6:30,PDT,,10.5,11.6,98
11447650,4/9/2017 6:45,PDT,,10.5,11.6,98
11447650,4/9/2017 7:00,PDT,63100,10.5,11.6,98
11447650,4/9/2017 7:15,PDT,,10.5,11.6,98
11447650,4/9/2017 7:30,PDT,,10.5,11.6,98
11447650,4/9/2017 7:45,PDT,,10.5,11.6,98
11447650,4/9/2017 8:00,PDT,63500,10.5,11.6,98
11447650,4/9/2017 8:15,PDT,,10.5,11.6,98
11447650,4/9/2017 8:30,PDT,,10.5,11.6,98
11447650,4/9/2017 8:45,PDT,,10.5,11.6,98
11447650,4/9/2017 9:00,PDT,63800,10.5,11.6,99
11447650,4/9/2017 9:15,PDT,,10.6,11.6,99
11447650,4/9/2017 9:30,PDT,,10.6,11.6,99
11447650,4/9/2017 9:45,PDT,,10.6,11.6,99
11447650,4/9/2017 10:00,PDT,64100,10.6,11.6,99
11447650,4/9/2017 10:15,PDT,,10.6,11.6,99
11447650,4/9/2017 10:30,PDT,,10.6,11.6,99
11447650,4/9/2017 10:45,PDT,,10.6,11.6,99
11447650,4/9/2017 11:00,PDT,64400,10.6,11.6,99
11447650,4/9/2017 11:15,PDT,,10.6,11.6,99
11447650,4/9/2017 11:30,PDT,,10.6,11.6,99
11447650,4/9/2017 11:45,PDT,,10.6,11.6,99
11447650,4/9/2017 12:00,PDT,64700,10.6,11.7,99
11447650,4/9/2017 12:15,PDT,,10.6,11.7,99
11447650,4/9/2017 12:30,PDT,,10.6,11.7,99
11447650,4/9/2017 12:45,PDT,,10.6,11.7,99
11447650,4/9/2017 13:00,PDT,64900,10.6,11.7,100
11447650,4/9/2017 13:15,PDT,,10.6,11.8,100
11447650,4/9/2017 13:30,PDT,,10.6,11.8,100
11447650,4/9/2017 13:45,PDT,,10.6,11.8,100
11447650,4/9/2017 14:00,PDT,65200,10.6,11.8,100
11447650,4/9/2017 14:15,PDT,,10.6,11.8,100
11447650,4/9/2017 14:30,PDT,,10.6,11.8,100
11447650,4/9/2017 14:45,PDT,,10.6,11.8,100
11447650,4/9/2017 15:00,PDT,65400,10.6,11.9,100
11447650,4/9/2017 15:15,PDT,,10.6,11.9,100
11447650,4/9/2017 15:30,PDT,,10.6,11.9,100
11447650,4/9/2017 15:45,PDT,,10.6,11.9,100
11447650,4/9/2017 16:00,PDT,65700,10.6,11.9,100
11447650,4/9/2017 16:15,PDT,,10.6,11.9,100
11447650,4/9/2017 16:30,PDT,,10.6,11.9,100
11447650,4/9/2017 16:45,PDT,,10.6,11.9,100
11447650,4/9/2017 17:00,PDT,65900,10.6,11.9,100
11447650,4/9/2017 17:15,PDT,,10.6,11.9,100
11447650,4/9/2017 17:30,PDT,,10.6,11.9,100
11447650,4/9/2017 17:45,PDT,,10.6,11.9,100
11447650,4/9/2017 18:00,PDT,66100,10.6,11.9,100
11447650,4/9/2017 18:15,PDT,,10.6,11.9,100
11447650,4/9/2017 18:30,PDT,,10.6,11.9,100
11447650,4/9/2017 18:45,PDT,,10.6,11.9,100
11447650,4/9/2017 19:00,PDT,66300,10.6,11.9,100
11447650,4/9/2017 19:15,PDT,,10.6,11.8,99
11447650,4/9/2017 19:30,PDT,,10.6,11.8,99
11447650,4/9/2017 19:45,PDT,,10.6,11.8,99
11447650,4/9/2017 20:00,PDT,66500,10.6,11.8,99
11447650,4/9/2017 20:15,PDT,,10.6,11.8,99
11447650,4/9/2017 20:30,PDT,,10.6,11.8,99
11447650,4/9/2017 20:45,PDT,,10.6,11.8,99
11447650,4/9/2017 21:00,PDT,66700,10.6,11.8,99
11447650,4/9/2017 21:15,PDT,,10.6,11.7,99
11447650,4/9/2017 21:30,PDT,,10.6,11.7,99
11447650,4/9/2017 21:45,PDT,,10.6,11.7,99
11447650,4/9/2017 22:00,PDT,66800,10.6,11.7,99
11447650,4/9/2017 22:15,PDT,,10.6,11.7,99
11447650,4/9/2017 22:30,PDT,,10.6,11.7,99
11447650,4/9/2017 22:45,PDT,,10.6,11.7,99
11447650,4/9/2017 23:00,PDT,67000,10.6,11.6,99
11447650,4/9/2017 23:15,PDT,,10.6,11.6,99
11447650,4/9/2017 23:30,PDT,,10.6,11.6,99
11447650,4/9/2017 23:45,PDT,,10.6,11.6,99
11447650,4/10/2017 0:00,PDT,67100,10.6,11.6,99
11447650,4/10/2017 0:15,PDT,,10.6,11.6,99
11447650,4/10/2017 0:30,PDT,,10.6,11.6,99
11447650,4/10/2017 0:45,PDT,,10.6,11.6,99
11447650,4/10/2017 1:00,PDT,67200,10.6,11.6,99
11447650,4/10/2017 1:15,PDT,,10.6,11.6,99
11447650,4/10/2017 1:30,PDT,,10.6,11.6,99
11447650,4/10/2017 1:45,PDT,,10.6,11.6,99
11447650,4/10/2017 2:00,PDT,67300,10.6,11.6,99
11447650,4/10/2017 2:15,PDT,,10.6,11.6,99
11447650,4/10/2017 2:30,PDT,,10.6,11.6,99
11447650,4/10/2017 2:45,PDT,,10.6,11.6,99
11447650,4/10/2017 3:00,PDT,67400,10.6,11.6,99
11447650,4/10/2017 3:15,PDT,,10.6,11.7,99
11447650,4/10/2017 3:30,PDT,,10.6,11.7,99
11447650,4/10/2017 3:45,PDT,,10.6,11.7,99
11447650,4/10/2017 4:00,PDT,67500,10.6,11.7,99
11447650,4/10/2017 4:15,PDT,,10.6,11.7,100
11447650,4/10/2017 4:30,PDT,,10.6,11.7,100
11447650,4/10/2017 4:45,PDT,,10.6,11.7,100
11447650,4/10/2017 5:00,PDT,67600,10.6,11.8,100
11447650,4/10/2017 5:15,PDT,,10.6,11.8,100
11447650,4/10/2017 5:30,PDT,,10.6,11.8,100
11447650,4/10/2017 5:45,PDT,,10.7,11.8,100
11447650,4/10/2017 6:00,PDT,67700,10.6,11.8,100
11447650,4/10/2017 6:15,PDT,,10.7,11.8,100
11447650,4/10/2017 6:30,PDT,,10.7,11.8,100
11447650,4/10/2017 6:45,PDT,,10.7,11.8,100
11447650,4/10/2017 7:00,PDT,67700,10.7,11.8,100
11447650,4/10/2017 7:15,PDT,,10.7,11.8,100
11447650,4/10/2017 7:30,PDT,,10.7,11.8,100
11447650,4/10/2017 7:45,PDT,,10.7,11.8,100
11447650,4/10/2017 8:00,PDT,67800,10.7,11.8,100
11447650,4/10/2017 8:15,PDT,,10.7,11.9,100
11447650,4/10/2017 8:30,PDT,,10.7,11.9,100
11447650,4/10/2017 8:45,PDT,,10.7,11.9,100
11447650,4/10/2017 9:00,PDT,67800,10.7,11.9,100
11447650,4/10/2017 9:15,PDT,,10.7,11.9,100
11447650,4/10/2017 9:30,PDT,,10.6,11.9,100
11447650,4/10/2017 9:45,PDT,,10.7,12,100
11447650,4/10/2017 10:00,PDT,67900,10.6,12,100
11447650,4/10/2017 10:15,PDT,,10.6,12,100
11447650,4/10/2017 10:30,PDT,,10.6,12,100
11447650,4/10/2017 10:45,PDT,,10.6,12,100
11447650,4/10/2017 11:00,PDT,67900,10.6,12,100
11447650,4/10/2017 11:15,PDT,,10.6,12,100
11447650,4/10/2017 11:30,PDT,,10.6,12,100
11447650,4/10/2017 11:45,PDT,,10.6,12.1,100
11447650,4/10/2017 12:00,PDT,67900,10.6,12.1,100
11447650,4/10/2017 12:15,PDT,,10.6,12.1,100
11447650,4/10/2017 12:30,PDT,,10.6,12.1,100
11447650,4/10/2017 12:45,PDT,,10.6,12.2,100
11447650,4/10/2017 13:00,PDT,68000,10.6,12.2,100
11447650,4/10/2017 13:15,PDT,,10.6,12.2,100
11447650,4/10/2017 13:30,PDT,,10.6,12.2,100
11447650,4/10/2017 13:45,PDT,,10.6,12.2,101
11447650,4/10/2017 14:00,PDT,68000,10.6,12.2,101
11447650,4/10/2017 14:15,PDT,,10.6,12.3,101
11447650,4/10/2017 14:30,PDT,,10.6,12.3,101
11447650,4/10/2017 14:45,PDT,,10.6,12.3,101
11447650,4/10/2017 15:00,PDT,68000,10.6,12.4,101
11447650,4/10/2017 15:15,PDT,,10.6,12.4,101
11447650,4/10/2017 15:30,PDT,,10.6,12.4,101
11447650,4/10/2017 15:45,PDT,,10.6,12.4,101
11447650,4/10/2017 16:00,PDT,68000,10.5,12.4,101
11447650,4/10/2017 16:15,PDT,,10.5,12.4,100
11447650,4/10/2017 16:30,PDT,,10.5,12.4,100
11447650,4/10/2017 16:45,PDT,,10.5,12.5,100
11447650,4/10/2017 17:00,PDT,68000,10.5,12.5,100
11447650,4/10/2017 17:15,PDT,,10.5,12.5,100
11447650,4/10/2017 17:30,PDT,,10.5,12.5,100
11447650,4/10/2017 17:45,PDT,,10.5,12.5,100
11447650,4/10/2017 18:00,PDT,68000,10.5,12.5,100
11447650,4/10/2017 18:15,PDT,,10.5,12.5,100
11447650,4/10/2017 18:30,PDT,,10.5,12.5,100
11447650,4/10/2017 18:45,PDT,,10.5,12.4,100
11447650,4/10/2017 19:00,PDT,68000,10.4,12.4,100
11447650,4/10/2017 19:15,PDT,,10.5,12.4,100
11447650,4/10/2017 19:30,PDT,,10.4,12.4,100
11447650,4/10/2017 19:45,PDT,,10.4,12.4,100
11447650,4/10/2017 20:00,PDT,68000,10.4,12.4,99
11447650,4/10/2017 20:15,PDT,,10.4,12.4,99
11447650,4/10/2017 20:30,PDT,,10.4,12.4,99
11447650,4/10/2017 20:45,PDT,,10.4,12.4,99
11447650,4/10/2017 21:00,PDT,68000,10.4,12.4,99
11447650,4/10/2017 21:15,PDT,,10.4,12.4,99
11447650,4/10/2017 21:30,PDT,,10.4,12.4,99
11447650,4/10/2017 21:45,PDT,,10.4,12.4,99
11447650,4/10/2017 22:00,PDT,68000,10.4,12.4,99
11447650,4/10/2017 22:15,PDT,,10.4,12.3,99
11447650,4/10/2017 22:30,PDT,,10.4,12.3,99
11447650,4/10/2017 22:45,PDT,,10.4,12.3,99
11447650,4/10/2017 23:00,PDT,68100,10.4,12.3,99
11447650,4/10/2017 23:15,PDT,,10.4,12.3,99
11447650,4/10/2017 23:30,PDT,,10.4,12.3,99
11447650,4/10/2017 23:45,PDT,,10.4,12.3,99
11447650,4/11/2017 0:00,PDT,68100,10.4,12.3,99
11447650,4/11/2017 0:15,PDT,,10.4,12.3,99
11447650,4/11/2017 0:30,PDT,,10.4,12.3,99
11447650,4/11/2017 0:45,PDT,,10.4,12.3,99
11447650,4/11/2017 1:00,PDT,68100,10.4,12.3,99
11447650,4/11/2017 1:15,PDT,,10.4,12.3,99
11447650,4/11/2017 1:30,PDT,,10.5,12.3,100
11447650,4/11/2017 1:45,PDT,,10.5,12.3,100
11447650,4/11/2017 2:00,PDT,68100,10.5,12.4,100
11447650,4/11/2017 2:15,PDT,,10.5,12.4,100
11447650,4/11/2017 2:30,PDT,,10.5,12.4,100
11447650,4/11/2017 2:45,PDT,,10.5,12.4,100
11447650,4/11/2017 3:00,PDT,68100,10.5,12.4,100
11447650,4/11/2017 3:15,PDT,,10.5,12.4,100
11447650,4/11/2017 3:30,PDT,,10.5,12.4,100
11447650,4/11/2017 3:45,PDT,,10.5,12.4,101
11447650,4/11/2017 4:00,PDT,68100,10.5,12.4,101
11447650,4/11/2017 4:15,PDT,,10.6,12.5,101
11447650,4/11/2017 4:30,PDT,,10.6,12.5,101
11447650,4/11/2017 4:45,PDT,,10.6,12.5,101
11447650,4/11/2017 5:00,PDT,68100,10.6,12.5,101
11447650,4/11/2017 5:15,PDT,,10.6,12.5,101
11447650,4/11/2017 5:30,PDT,,10.6,12.5,101
11447650,4/11/2017 5:45,PDT,,10.6,12.6,101
11447650,4/11/2017 6:00,PDT,68100,10.6,12.6,101
11447650,4/11/2017 6:15,PDT,,10.6,12.6,101
11447650,4/11/2017 6:30,PDT,,10.6,12.6,101
11447650,4/11/2017 6:45,PDT,,10.6,12.6,101
11447650,4/11/2017 7:00,PDT,68100,10.6,12.6,101
11447650,4/11/2017 7:15,PDT,,10.6,12.6,101
11447650,4/11/2017 7:30,PDT,,10.6,12.6,101
11447650,4/11/2017 7:45,PDT,,10.6,12.6,101
11447650,4/11/2017 8:00,PDT,68200,10.6,12.6,102
11447650,4/11/2017 8:15,PDT,,10.6,12.6,102
11447650,4/11/2017 8:30,PDT,,10.6,12.6,102
11447650,4/11/2017 8:45,PDT,,10.6,12.6,102
11447650,4/11/2017 9:00,PDT,68200,10.6,12.6,102
11447650,4/11/2017 9:15,PDT,,10.6,12.6,102
11447650,4/11/2017 9:30,PDT,,10.6,12.6,102
11447650,4/11/2017 9:45,PDT,,10.6,12.6,102
11447650,4/11/2017 10:00,PDT,68200,10.6,12.6,102
11447650,4/11/2017 10:15,PDT,,10.6,12.6,102
11447650,4/11/2017 10:30,PDT,,10.6,12.6,102
11447650,4/11/2017 10:45,PDT,,10.6,12.6,102
11447650,4/11/2017 11:00,PDT,68200,10.6,12.6,102
11447650,4/11/2017 11:15,PDT,,10.6,12.6,101
11447650,4/11/2017 11:30,PDT,,10.6,12.6,101
11447650,4/11/2017 11:45,PDT,,10.6,12.6,101
11447650,4/11/2017 12:00,PDT,68200,10.6,12.6,101
11447650,4/11/2017 12:15,PDT,,10.6,12.6,101
11447650,4/11/2017 12:30,PDT,,10.6,12.5,101
11447650,4/11/2017 12:45,PDT,,10.6,12.5,101
11447650,4/11/2017 13:00,PDT,68200,10.6,12.5,101
11447650,4/11/2017 13:15,PDT,,10.6,12.5,101
11447650,4/11/2017 13:30,PDT,,10.6,12.5,101
11447650,4/11/2017 13:45,PDT,,10.5,12.5,101
11447650,4/11/2017 14:00,PDT,68200,10.5,12.6,101
11447650,4/11/2017 14:15,PDT,,10.5,12.6,101
11447650,4/11/2017 14:30,PDT,,10.5,12.5,101
11447650,4/11/2017 14:45,PDT,,10.5,12.5,101
11447650,4/11/2017 15:00,PDT,68300,10.5,12.5,100
11447650,4/11/2017 15:15,PDT,,10.5,12.5,100
11447650,4/11/2017 15:30,PDT,,10.5,12.5,100
11447650,4/11/2017 15:45,PDT,,10.5,12.5,100
11447650,4/11/2017 16:00,PDT,68300,10.4,12.5,100
11447650,4/11/2017 16:15,PDT,,10.4,12.5,100
11447650,4/11/2017 16:30,PDT,,10.4,12.5,100
11447650,4/11/2017 16:45,PDT,,10.4,12.5,100
11447650,4/11/2017 17:00,PDT,68300,10.4,12.6,100
11447650,4/11/2017 17:15,PDT,,10.4,12.6,100
11447650,4/11/2017 17:30,PDT,,10.4,12.6,100
11447650,4/11/2017 17:45,PDT,,10.4,12.6,99
11447650,4/11/2017 18:00,PDT,68300,10.4,12.6,99
11447650,4/11/2017 18:15,PDT,,10.4,12.6,99
11447650,4/11/2017 18:30,PDT,,10.3,12.6,99
11447650,4/11/2017 18:45,PDT,,10.3,12.6,99
11447650,4/11/2017 19:00,PDT,68300,10.3,12.6,99
11447650,4/11/2017 19:15,PDT,,10.3,12.6,99
11447650,4/11/2017 19:30,PDT,,10.3,12.6,99
11447650,4/11/2017 19:45,PDT,,10.3,12.6,99
11447650,4/11/2017 20:00,PDT,68300,10.3,12.6,99
11447650,4/11/2017 20:15,PDT,,10.3,12.6,99
11447650,4/11/2017 20:30,PDT,,10.3,12.6,99
11447650,4/11/2017 20:45,PDT,,10.3,12.5,99
11447650,4/11/2017 21:00,PDT,68300,10.3,12.5,99
11447650,4/11/2017 21:15,PDT,,10.3,12.5,99
11447650,4/11/2017 21:30,PDT,,10.3,12.5,99
11447650,4/11/2017 21:45,PDT,,10.4,12.5,99
11447650,4/11/2017 22:00,PDT,68300,10.4,12.4,99
11447650,4/11/2017 22:15,PDT,,10.4,12.4,99
11447650,4/11/2017 22:30,PDT,,10.4,12.4,99
11447650,4/11/2017 22:45,PDT,,10.4,12.4,99
11447650,4/11/2017 23:00,PDT,68300,10.4,12.4,99
11447650,4/11/2017 23:15,PDT,,10.4,12.4,99
11447650,4/11/2017 23:30,PDT,,10.4,12.3,99
11447650,4/11/2017 23:45,PDT,,10.4,12.3,99
11447650,4/12/2017 0:00,PDT,68300,10.4,12.3,99
11447650,4/12/2017 0:15,PDT,,10.4,12.3,99
11447650,4/12/2017 0:30,PDT,,10.4,12.3,99
11447650,4/12/2017 0:45,PDT,,10.4,12.3,99
11447650,4/12/2017 1:00,PDT,68300,10.4,12.3,99
11447650,4/12/2017 1:15,PDT,,10.4,12.2,99
11447650,4/12/2017 1:30,PDT,,10.4,12.2,99
11447650,4/12/2017 1:45,PDT,,10.4,12.2,99
11447650,4/12/2017 2:00,PDT,68300,10.4,12.2,99
11447650,4/12/2017 2:15,PDT,,10.4,12.2,99
11447650,4/12/2017 2:30,PDT,,10.4,12.2,99
11447650,4/12/2017 2:45,PDT,,10.5,12.2,99
11447650,4/12/2017 3:00,PDT,68300,10.5,12.2,99
11447650,4/12/2017 3:15,PDT,,10.5,12.2,99
11447650,4/12/2017 3:30,PDT,,10.5,12.2,99
11447650,4/12/2017 3:45,PDT,,10.5,12.2,99
11447650,4/12/2017 4:00,PDT,68300,10.5,12.2,99
11447650,4/12/2017 4:15,PDT,,10.5,12.2,100
11447650,4/12/2017 4:30,PDT,,10.5,12.2,100
11447650,4/12/2017 4:45,PDT,,10.5,12.2,100
11447650,4/12/2017 5:00,PDT,68300,10.5,12.2,100
11447650,4/12/2017 5:15,PDT,,10.5,12.2,100
11447650,4/12/2017 5:30,PDT,,10.5,12.2,100
11447650,4/12/2017 5:45,PDT,,10.5,12.2,100
11447650,4/12/2017 6:00,PDT,68300,10.5,12.2,100
11447650,4/12/2017 6:15,PDT,,10.5,12.2,100
11447650,4/12/2017 6:30,PDT,,10.5,12.2,100
11447650,4/12/2017 6:45,PDT,,10.5,12.2,100
11447650,4/12/2017 7:00,PDT,68300,10.5,12.2,100
11447650,4/12/2017 7:15,PDT,,10.5,12.2,100
11447650,4/12/2017 7:30,PDT,,10.5,12.2,100
11447650,4/12/2017 7:45,PDT,,10.5,12.2,100
11447650,4/12/2017 8:00,PDT,68300,10.5,12.2,100
11447650,4/12/2017 8:15,PDT,,10.5,12.2,100
11447650,4/12/2017 8:30,PDT,,10.5,12.2,100
11447650,4/12/2017 8:45,PDT,,10.5,12.2,100
11447650,4/12/2017 9:00,PDT,68300,10.5,12.2,100
11447650,4/12/2017 9:15,PDT,,10.5,12.2,100
11447650,4/12/2017 9:30,PDT,,10.5,12.2,100
11447650,4/12/2017 9:45,PDT,,10.5,12.2,100
11447650,4/12/2017 10:00,PDT,68300,10.5,12.2,100
11447650,4/12/2017 10:15,PDT,,10.5,12.2,100
11447650,4/12/2017 10:30,PDT,,10.5,12.2,100
11447650,4/12/2017 10:45,PDT,,10.5,12.3,100
11447650,4/12/2017 11:00,PDT,68300,10.5,12.3,100
11447650,4/12/2017 11:15,PDT,,10.5,12.3,100
11447650,4/12/2017 11:30,PDT,,10.5,12.2,99
11447650,4/12/2017 11:45,PDT,,10.5,12.2,99
11447650,4/12/2017 12:00,PDT,68300,10.4,12.2,99
11447650,4/12/2017 12:15,PDT,,10.5,12.2,99
11447650,4/12/2017 12:30,PDT,,10.4,12.2,99
11447650,4/12/2017 12:45,PDT,,10.4,12.2,99
11447650,4/12/2017 13:00,PDT,68300,10.4,12.2,99
11447650,4/12/2017 13:15,PDT,,10.4,12.3,99
11447650,4/12/2017 13:30,PDT,,10.4,12.3,99
11447650,4/12/2017 13:45,PDT,,10.4,12.3,99
11447650,4/12/2017 14:00,PDT,68300,10.4,12.3,99
11447650,4/12/2017 14:15,PDT,,10.4,12.3,99
11447650,4/12/2017 14:30,PDT,,10.4,12.3,99
11447650,4/12/2017 14:45,PDT,,10.4,12.4,99
11447650,4/12/2017 15:00,PDT,68300,10.4,12.4,99
11447650,4/12/2017 15:15,PDT,,10.4,12.4,99
11447650,4/12/2017 15:30,PDT,,10.4,12.4,99
11447650,4/12/2017 15:45,PDT,,10.4,12.4,99
11447650,4/12/2017 16:00,PDT,68300,10.4,12.4,99
11447650,4/12/2017 16:15,PDT,,10.4,12.4,99
11447650,4/12/2017 16:30,PDT,,10.4,12.4,99
11447650,4/12/2017 16:45,PDT,,10.4,12.4,99
11447650,4/12/2017 17:00,PDT,68300,10.4,12.4,99
11447650,4/12/2017 17:15,PDT,,10.4,12.4,99
11447650,4/12/2017 17:30,PDT,,10.4,12.4,99
11447650,4/12/2017 17:45,PDT,,10.4,12.4,99
11447650,4/12/2017 18:00,PDT,68300,10.4,12.4,99
11447650,4/12/2017 18:15,PDT,,10.4,12.4,99
11447650,4/12/2017 18:30,PDT,,10.4,12.4,99
11447650,4/12/2017 18:45,PDT,,10.4,12.4,99
11447650,4/12/2017 19:00,PDT,68300,10.4,12.4,99
11447650,4/12/2017 19:15,PDT,,10.4,12.4,99
11447650,4/12/2017 19:30,PDT,,10.3,12.4,99
11447650,4/12/2017 19:45,PDT,,10.4,12.4,99
11447650,4/12/2017 20:00,PDT,68300,10.3,12.4,99
11447650,4/12/2017 20:15,PDT,,10.3,12.4,99
11447650,4/12/2017 20:30,PDT,,10.3,12.4,99
11447650,4/12/2017 20:45,PDT,,10.3,12.4,99
11447650,4/12/2017 21:00,PDT,68300,10.3,12.4,99
11447650,4/12/2017 21:15,PDT,,10.3,12.4,99
11447650,4/12/2017 21:30,PDT,,10.3,12.4,99
11447650,4/12/2017 21:45,PDT,,10.3,12.4,99
