"date","GPP","GPP.lower","GPP.upper","ER","ER.lower","ER.upper","msgs.fit","warnings","errors"
2017-08-08,23.6411628829949,21.0827951970575,26.7188660411527,-9.28757651476034,-15.565157196503,-1.2300296264701,"w      ","",""
2017-08-09,22.6572016475415,20.0147779002624,25.3869960474748,-14.0542118729237,-22.3852358153226,-4.35022770526769,"w      ","",""
2017-08-10,17.1695883572887,14.5817430024948,19.6662399825361,-17.2322800627926,-21.9200478845439,-11.1384047911669,"w      ","",""
2017-08-11,23.3717167601092,20.9674449817006,25.8136818225219,-19.189907138015,-23.1531295311656,-14.043036197172,"w      ","",""
2017-08-12,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-08-31,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-09-01,5.01641950342124,2.57849782685358,7.49709470135899,-6.85296365389175,-11.1204925229042,-2.7583903650068,"w      ","",""
2017-09-02,3.33613387460647,0.830864377047388,5.84253041874891,-7.62104791453247,-11.9637272302716,-3.62779565690728,"w      ","",""
2017-09-03,4.39404679059836,1.89235535870166,6.68261641319832,-6.61579529562931,-10.4918502441243,-3.20434559167213,"w      ","",""
2017-09-04,3.04725161281539,0.665446326963426,5.23610693954851,-9.97173518709849,-16.3464473502167,-4.9956482267108,"w      ","",""
2017-09-05,4.75410719294975,2.16099262141612,7.32045084472665,-7.63939514508695,-12.4731156025689,-3.45789104719004,"w      ","",""
2017-09-06,8.02362039466603,5.29911300263049,10.6837000875943,-15.6478697358449,-23.6836401569332,-9.63715276476565,"w      ","",""
2017-09-07,8.78691586093208,6.41918821754523,11.136384448193,-15.9011690065672,-22.7236725111745,-10.2031375760967,"w      ","",""
2017-09-08,8.83035408010151,6.78239091129364,11.0136440771771,-13.6588270011614,-19.7396544848417,-8.40755474038045,"w      ","",""
2017-09-09,8.80708899210764,6.77746047196117,11.3597186699535,-13.3412987120524,-17.8751029217026,-8.83960351422142,"w      ","",""
2017-09-10,7.51045606356015,5.26602022310997,9.58857231593749,-9.57515588222338,-13.7708260980523,-5.7400748372862,"w      ","",""
2017-09-11,7.72917053399557,5.5312090893302,10.3634148453801,-9.35752165532597,-14.8465406214599,-5.83496651540398,"w      ","",""
2017-09-12,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-09-30,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-10-01,1.65850481335019,-0.607997505071605,4.19008004063262,-15.1561812484942,-27.0617607539785,-6.57897793230102,"w      ","",""
2017-10-02,1.45664385181818,-0.661510168764379,3.84969635040239,-15.6424169289793,-25.2456463668587,-5.60618058223116,"w      ","",""
2017-10-03,1.36987904276188,-0.952871006710759,3.77331092410156,-13.7263803854866,-24.7199747012053,-5.22223786299734,"w      ","",""
2017-10-04,1.09768780345779,-1.27279020506695,3.08660317795364,-13.237197960904,-24.0945042319578,-4.8545742123227,"w      ","",""
2017-10-05,0.809052720602702,-1.61558975077055,3.30881802170628,-11.909780181661,-22.1694071217531,-5.11932826357081,"w      ","",""
2017-10-06,-1.01431718048038,-3.76362347969099,1.22067531925527,-15.0080783045732,-27.2205274567798,-4.93610507430794,"w      ","",""
2017-10-07,0.570484566503756,-1.6148938888671,3.13144627639834,-14.0968687490388,-26.367460482109,-4.34451081318838,"w      ","",""
2017-10-08,1.91599812823504,-0.305046834452752,4.18029869845764,-14.3124204575929,-25.4828441485342,-6.63565260137033,"w      ","",""
2017-10-09,0.470778395622916,-1.8583567979256,2.52492250375925,-7.44013265862445,-18.0495335511315,-0.276489449004826,"w      ","",""
2017-10-10,-0.335817855810402,-2.7454899742762,1.76982395841034,-13.1084274157815,-26.6190843898892,-3.93641532632076,"w      ","",""
2017-10-11,0.130479835535326,-2.06323440898663,2.22091197818192,-13.7918397676733,-23.5161862128594,-6.14371173694282,"w      ","",""
2017-10-12,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-10-31,NA,NA,NA,NA,NA,NA,"w     E","",""
2017-11-01,1.06274400775642,-0.997855212268504,3.22992387651947,-12.304012779946,-23.021170332112,-4.32924529860379,"w      ","",""
2017-11-02,-0.0883315304894577,-1.91087389502699,1.98925163417897,-13.942120386125,-26.3441423550726,-3.75506976039694,"w      ","",""
